数据日期,用户名称,运行容量,综合倍率,总(正向有功),尖(正向有功),峰(正向有功),平(正向有功),谷(正向有功),总(正向无功)
2015/12/7,武汉金运激光股份有限公司,500,600,8879.72,0,2315.06,4256.53,2308.13,6045.13
2015/12/7,武汉金运激光股份有限公司,500,60,35519.56,0,9042.47,15584.56,10892.53,12262.19
2015/12/8,武汉金运激光股份有限公司,500,600,8882.72,0,2315.89,4258.25,2308.58,6045.72
2015/12/8,武汉金运激光股份有限公司,500,60,35527.41,0,9044.49,15588.73,10894.19,12267.14
2015/12/9,武汉金运激光股份有限公司,500,600,8885.6,0,2316.6,4259.88,2309.12,6046.08
2015/12/9,武汉金运激光股份有限公司,500,60,35536.1,0,9046.69,15593.08,10896.33,12271.6
2015/12/10,武汉金运激光股份有限公司,500,600,8888.52,0,2317.33,4261.54,2309.65,6046.86
2015/12/10,武汉金运激光股份有限公司,500,60,35545.48,0,9048.93,15597.8,10898.75,12275.69
2015/12/11,武汉金运激光股份有限公司,500,600,8891.52,0,2318.09,4263.23,2310.2,6047.95
2015/12/11,武汉金运激光股份有限公司,500,60,35554.98,0,9051.32,15602.26,10901.4,12279.64
2015/12/12,武汉金运激光股份有限公司,500,600,8892.56,0,2318.26,4263.59,2310.71,6048.34
2015/12/12,武汉金运激光股份有限公司,500,60,35560.02,0,9051.94,15603.99,10904.09,12281.74
2015/12/13,武汉金运激光股份有限公司,500,600,8893.19,0,2318.41,4263.9,2310.88,6048.42
2015/12/13,武汉金运激光股份有限公司,500,60,35562.43,0,9052.42,15605.35,10904.66,12282.33
2015/12/14,武汉金运激光股份有限公司,500,600,8896.35,0,2319.31,4265.93,2311.11,6049.12
2015/12/14,武汉金运激光股份有限公司,500,60,35570.43,0,9054.98,15610.29,10905.16,12285.37
2015/12/15,武汉金运激光股份有限公司,500,600,8899.68,0,2320.11,4267.8,2311.77,6049.79
2015/12/15,武汉金运激光股份有限公司,500,60,35580.81,0,9057.27,15614.96,10908.58,12290.56
2015/12/16,武汉金运激光股份有限公司,500,600,8903.11,0,2321.01,4269.85,2312.25,6050.55
2015/12/16,武汉金运激光股份有限公司,500,60,35591.38,0,9060.16,15620.64,10910.58,12295.74
2015/12/17,武汉金运激光股份有限公司,500,600,8906.68,0,2321.91,4271.87,2312.9,6051.29
2015/12/17,武汉金运激光股份有限公司,500,60,35602.11,0,9062.75,15626.12,10913.24,12301.11
2015/12/18,武汉金运激光股份有限公司,500,600,8910.11,0,2322.79,4273.88,2313.44,6051.96
2015/12/18,武汉金运激光股份有限公司,500,60,35611.31,0,9065.09,15630.73,10915.49,12306.12
2015/12/19,武汉金运激光股份有限公司,500,600,8911.93,0,2323.19,4274.87,2313.87,6052.37
2015/12/19,武汉金运激光股份有限公司,500,60,35616.21,0,9065.91,15632.79,10917.51,12307.9
2015/12/20,武汉金运激光股份有限公司,500,600,8912.53,0,2323.34,4275.15,2314.04,6052.96
2015/12/20,武汉金运激光股份有限公司,500,60,35618.44,0,9066.24,15634.04,10918.16,12308.67
2015/12/21,武汉金运激光股份有限公司,500,600,8916,0,2324.38,4277.36,2314.26,6053.85
2015/12/21,武汉金运激光股份有限公司,500,60,35626.79,0,9068.81,15639.19,10918.79,12311.54
2015/12/22,武汉金运激光股份有限公司,500,600,8919.61,0,2325.35,4279.45,2314.81,6054.53
2015/12/22,武汉金运激光股份有限公司,500,60,35637.17,0,9071.63,15644.56,10920.98,12316.02
2015/12/23,武汉金运激光股份有限公司,500,600,8923.39,0,2326.31,4281.7,2315.38,6055.17
2015/12/23,武汉金运激光股份有限公司,500,60,35649.19,0,9074.65,15650.89,10923.65,12320.5
2015/12/24,武汉金运激光股份有限公司,500,600,8926.94,0,2327.16,4283.77,2316.01,6055.73
2015/12/24,武汉金运激光股份有限公司,500,60,35660.07,0,9077.11,15656.55,10926.41,12324.53
2015/12/25,武汉金运激光股份有限公司,500,600,8929.98,0,2327.92,4285.61,2316.45,6056.24
2015/12/25,武汉金运激光股份有限公司,500,60,35669.43,0,9079.56,15661.75,10928.12,12328.45
2015/12/26,武汉金运激光股份有限公司,500,600,8930.76,0,2328.09,4285.8,2316.87,6056.59
2015/12/26,武汉金运激光股份有限公司,500,60,35673.13,0,9080.11,15662.77,10930.25,12330.53
2015/12/27,武汉金运激光股份有限公司,500,600,8931.43,0,2328.24,4286.15,2317.04,6057.19
2015/12/27,武汉金运激光股份有限公司,500,60,35676.06,0,9080.65,15664.63,10930.78,12331.14
2015/12/28,武汉金运激光股份有限公司,500,600,8934.99,0,2329.3,4288.45,2317.24,6057.96
2015/12/28,武汉金运激光股份有限公司,500,60,35685.1,0,9083.38,15670.29,10931.43,12334.22
2015/12/29,武汉金运激光股份有限公司,500,600,8938.46,0,2330.23,4290.47,2317.76,6058.61
2015/12/29,武汉金运激光股份有限公司,500,60,35696.71,0,9086.28,15676.55,10933.88,12339.49
2015/12/30,武汉金运激光股份有限公司,500,600,8941.75,0,2331.06,4292.27,2318.42,6059.19
2015/12/30,武汉金运激光股份有限公司,500,60,35707.82,0,9088.51,15681.92,10937.39,12344.18
2015/12/31,武汉金运激光股份有限公司,500,600,8944.16,0,2331.6,4293.64,2318.92,6059.64
2015/12/31,武汉金运激光股份有限公司,500,60,35715.17,0,9089.98,15685.61,10939.58,12347.32
2016/1/1,武汉金运激光股份有限公司,500,600,8944.56,0,2331.71,4293.79,2319.06,6060.25
2016/1/1,武汉金运激光股份有限公司,500,60,35716.24,0,9090.19,15686.08,10939.97,12347.68
2016/1/2,武汉金运激光股份有限公司,500,600,8945.05,0,2331.82,4294.02,2319.21,6060.84
2016/1/2,武汉金运激光股份有限公司,500,60,35718.2,0,9090.48,15687.12,10940.6,12348.33
2016/1/3,武汉金运激光股份有限公司,500,600,8946.69,0,2332.25,4295.09,2319.35,6061.29
2016/1/3,武汉金运激光股份有限公司,500,60,35721.84,0,9091.46,15689.49,10940.89,12348.79
2016/1/4,武汉金运激光股份有限公司,500,600,8949.28,0,2332.94,4296.81,2319.53,6062.04
2016/1/4,武汉金运激光股份有限公司,500,60,35730.04,0,9093.78,15694.72,10941.54,12351.45
2016/1/5,武汉金运激光股份有限公司,500,600,8952.64,0,2333.76,4298.82,2320.06,6062.85
2016/1/5,武汉金运激光股份有限公司,500,60,35741.64,0,9096.46,15700.84,10944.34,12355.22
2016/1/6,武汉金运激光股份有限公司,500,600,8955.78,0,2334.52,4300.71,2320.55,6063.67
2016/1/6,武汉金运激光股份有限公司,500,60,35752.91,0,9099.01,15706.68,10947.22,12359.09
2016/1/7,武汉金运激光股份有限公司,500,600,8958.94,0,2335.3,4302.66,2320.98,6064.54
2016/1/7,武汉金运激光股份有限公司,500,60,35763.6,0,9101.43,15712.45,10949.72,12362.94
2016/1/8,武汉金运激光股份有限公司,500,600,8962.12,0,2336.16,4304.55,2321.41,6065.41
2016/1/8,武汉金运激光股份有限公司,500,60,35774.12,0,9104.05,15717.86,10952.21,12367.08
2016/1/9,武汉金运激光股份有限公司,500,600,8963.05,0,2336.35,4304.93,2321.77,6065.64
2016/1/9,武汉金运激光股份有限公司,500,60,35779.3,0,9104.82,15719.93,10954.55,12369.06
2016/1/10,武汉金运激光股份有限公司,500,600,8963.73,0,2336.52,4305.27,2321.94,6065.74
2016/1/10,武汉金运激光股份有限公司,500,60,35782.49,0,9105.57,15721.72,10955.2,12369.77
2016/1/11,武汉金运激光股份有限公司,500,600,8967.64,0,2337.58,4307.92,2322.14,6067.58
2016/1/11,武汉金运激光股份有限公司,500,60,35792.59,0,9108.38,15728.3,10955.91,12372.3
2016/1/12,武汉金运激光股份有限公司,500,600,8972.29,0,2338.79,4310.79,2322.71,6070.09
2016/1/12,武汉金运激光股份有限公司,500,60,35807.17,0,9112.32,15736.34,10958.51,12376.65
2016/1/13,武汉金运激光股份有限公司,500,600,8976.54,0,2339.9,4313.25,2323.39,6071.47
2016/1/13,武汉金运激光股份有限公司,500,60,35822.3,0,9115.83,15743.84,10962.63,12381.79
2016/1/14,武汉金运激光股份有限公司,500,600,8980.46,0,2340.89,4315.56,2324.01,6072.89
2016/1/14,武汉金运激光股份有限公司,500,60,35835.7,0,9118.97,15750.42,10966.31,12386.75
2016/1/15,武汉金运激光股份有限公司,500,600,8984.16,0,2341.79,4317.66,2324.71,6074.15
2016/1/15,武汉金运激光股份有限公司,500,60,35848.16,0,9121.76,15756.48,10969.92,12391.23
2016/1/16,武汉金运激光股份有限公司,500,600,8986.19,0,2342.23,4318.92,2325.04,6074.54
2016/1/16,武汉金运激光股份有限公司,500,60,35855.96,0,9123.12,15760.76,10972.08,12393.46
2016/1/17,武汉金运激光股份有限公司,500,600,8986.8,0,2342.36,4319.24,2325.2,6074.62
2016/1/17,武汉金运激光股份有限公司,500,60,35858.63,0,9123.56,15762.31,10972.76,12394.09
2016/1/18,武汉金运激光股份有限公司,500,600,8990.88,0,2343.59,4321.89,2325.4,6075.84
2016/1/18,武汉金运激光股份有限公司,500,60,35870.18,0,9127.08,15769.64,10973.46,12398.14
2016/1/19,武汉金运激光股份有限公司,500,600,8994.87,0,2344.66,4324.28,2325.93,6077.28
2016/1/19,武汉金运激光股份有限公司,500,60,35883.53,0,9130.53,15776.9,10976.1,12403.73
2016/1/20,武汉金运激光股份有限公司,500,600,8999,0,2345.74,4326.73,2326.53,6078.66
2016/1/20,武汉金运激光股份有限公司,500,60,35896.37,0,9133.62,15783.62,10979.13,12408.69
2016/1/21,武汉金运激光股份有限公司,500,600,9003.63,0,2346.95,4329.44,2327.24,6080.2
2016/1/21,武汉金运激光股份有限公司,500,60,35909.22,0,9136.88,15790.1,10982.24,12413.75
2016/1/22,武汉金运激光股份有限公司,500,600,9008.1,0,2348.07,4332.17,2327.86,6081.58
2016/1/22,武汉金运激光股份有限公司,500,60,35922.59,0,9140.32,15797.02,10985.25,12418.07
2016/1/23,武汉金运激光股份有限公司,500,600,9009.39,0,2348.42,4332.77,2328.2,6081.9
2016/1/23,武汉金运激光股份有限公司,500,60,35926.73,0,9141.16,15799.11,10986.46,12418.97
2016/1/24,武汉金运激光股份有限公司,500,600,9010.15,0,2348.59,4333.16,2328.4,6082.01
2016/1/24,武汉金运激光股份有限公司,500,60,35930.34,0,9141.85,15801.06,10987.43,12419.85
2016/1/25,武汉金运激光股份有限公司,500,600,9014.05,0,2349.62,4335.8,2328.63,6082.8
2016/1/25,武汉金运激光股份有限公司,500,60,35937.7,0,9143.85,15805.67,10988.18,12420.89
2016/1/26,武汉金运激光股份有限公司,500,600,9017.58,0,2350.59,4338.15,2328.84,6083.74
2016/1/26,武汉金运激光股份有限公司,500,60,35944.52,0,9145.59,15810.12,10988.81,12422.65
2016/1/27,武汉金运激光股份有限公司,500,600,9020.75,0,2351.42,4340.27,2329.06,6084.49
2016/1/27,武汉金运激光股份有限公司,500,60,35951.14,0,9147.23,15814.41,10989.5,12424.24
2016/1/28,武汉金运激光股份有限公司,500,600,9023.71,0,2352.19,4342.25,2329.27,6085.09
2016/1/28,武汉金运激光股份有限公司,500,60,35956.94,0,9148.76,15817.99,10990.19,12425.52
2016/1/29,武汉金运激光股份有限公司,500,600,9026.85,0,2353.05,4344.31,2329.49,6085.78
2016/1/29,武汉金运激光股份有限公司,500,60,35963.21,0,9150.23,15822.06,10990.92,12427.21
2016/1/30,武汉金运激光股份有限公司,500,600,9029.36,0,2353.75,4345.91,2329.7,6086.21
2016/1/30,武汉金运激光股份有限公司,500,60,35968.7,0,9151.64,15825.43,10991.63,12428.59
2016/1/31,武汉金运激光股份有限公司,500,600,9030.41,0,2354.04,4346.39,2329.98,6086.37
2016/1/31,武汉金运激光股份有限公司,500,60,35971.68,0,9152.26,15826.95,10992.47,12429.57
2016/2/1,武汉金运激光股份有限公司,500,600,9034.42,0,2355.07,4348.98,2330.37,6087.17
2016/2/1,武汉金运激光股份有限公司,500,60,35977.58,0,9153.66,15830.54,10993.38,12430.78
2016/2/2,武汉金运激光股份有限公司,500,600,9038.11,0,2356.02,4351.41,2330.68,6088.17
2016/2/2,武汉金运激光股份有限公司,500,60,35983.93,0,9154.93,15834.68,10994.32,12432.57
2016/2/3,武汉金运激光股份有限公司,500,600,9040.95,0,2356.76,4353.3,2330.89,6089.09
2016/2/3,武汉金运激光股份有限公司,500,60,35990.46,0,9156.36,15838.89,10995.21,12434.29
2016/2/4,武汉金运激光股份有限公司,500,600,9042.55,0,2357.27,4354.23,2331.05,6089.54
2016/2/4,武汉金运激光股份有限公司,500,60,35994.02,0,9157.5,15840.68,10995.84,12435.43
2016/2/5,武汉金运激光股份有限公司,500,600,9042.93,0,2357.36,4354.39,2331.18,6089.67
2016/2/5,武汉金运激光股份有限公司,500,60,35995.56,0,9157.73,15841.31,10996.52,12436.05
2016/2/6,武汉金运激光股份有限公司,500,600,9043.29,0,2357.46,4354.51,2331.32,6089.81
2016/2/6,武汉金运激光股份有限公司,500,60,35997.21,0,9158.07,15841.85,10997.29,12436.81
2016/2/7,武汉金运激光股份有限公司,500,600,9043.63,0,2357.54,4354.64,2331.45,6089.94
2016/2/7,武汉金运激光股份有限公司,500,60,35998.68,0,9158.33,15842.41,10997.94,12437.47
2016/2/8,武汉金运激光股份有限公司,500,600,9043.94,0,2357.62,4354.75,2331.57,6090.06
2016/2/8,武汉金运激光股份有限公司,500,60,35999.81,0,9158.47,15842.74,10998.6,12437.95
2016/2/9,武汉金运激光股份有限公司,500,600,9044.27,0,2357.7,4354.88,2331.69,6090.18
2016/2/9,武汉金运激光股份有限公司,500,60,36001.1,0,9158.71,15843.13,10999.26,12438.51
2016/2/10,武汉金运激光股份有限公司,500,600,9044.58,0,2357.79,4355.02,2331.77,6090.3
2016/2/10,武汉金运激光股份有限公司,500,60,36002.17,0,9159.02,15843.74,10999.41,12438.98
2016/2/11,武汉金运激光股份有限公司,500,600,9044.88,0,2357.87,4355.12,2331.89,6090.41
2016/2/11,武汉金运激光股份有限公司,500,60,36003.15,0,9159.13,15843.97,11000.05,12439.44
2016/2/12,武汉金运激光股份有限公司,500,600,9045.19,0,2357.94,4355.25,2332,6090.52
2016/2/12,武汉金运激光股份有限公司,500,60,36004.28,0,9159.31,15844.42,11000.55,12439.89
2016/2/13,武汉金运激光股份有限公司,500,600,9045.51,0,2358.04,4355.39,2332.08,6090.63
2016/2/13,武汉金运激光股份有限公司,500,60,36005.53,0,9159.7,15845.12,11000.71,12440.29
2016/2/14,武汉金运激光股份有限公司,500,600,9045.88,0,2358.13,4355.54,2332.21,6090.77
2016/2/14,武汉金运激光股份有限公司,500,60,36007.23,0,9159.97,15845.85,11001.41,12441.08
2016/2/15,武汉金运激光股份有限公司,500,600,9048.02,0,2358.72,4356.93,2332.37,6091.3
2016/2/15,武汉金运激光股份有限公司,500,60,36010.93,0,9160.84,15848.03,11002.06,12441.84
2016/2/16,武汉金运激光股份有限公司,500,600,9050.12,0,2359.25,4358.35,2332.52,6091.83
2016/2/16,武汉金运激光股份有限公司,500,60,36015.03,0,9161.74,15850.62,11002.67,12442.44
2016/2/17,武汉金运激光股份有限公司,500,600,9052.59,0,2359.87,4360.03,2332.69,6092.6
2016/2/17,武汉金运激光股份有限公司,500,60,36020.55,0,9163.09,15854.2,11003.26,12443.55
2016/2/18,武汉金运激光股份有限公司,500,600,9054.55,0,2360.43,4361.22,2332.9,6092.97
2016/2/18,武汉金运激光股份有限公司,500,60,36024.96,0,9164.03,15856.8,11004.13,12444.44
2016/2/19,武汉金运激光股份有限公司,500,600,9056.88,0,2361.04,4362.64,2333.2,6093.46
2016/2/19,武汉金运激光股份有限公司,500,60,36030.47,0,9165.51,15860.37,11004.59,12445.23
2016/2/20,武汉金运激光股份有限公司,500,600,9058.54,0,2361.45,4363.65,2333.44,6093.78
2016/2/20,武汉金运激光股份有限公司,500,60,36035.62,0,9166.69,15863.62,11005.31,12446.07
2016/2/21,武汉金运激光股份有限公司,500,600,9059.19,0,2361.62,4363.96,2333.61,6093.94
2016/2/21,武汉金运激光股份有限公司,500,60,36038.62,0,9167.38,15865.3,11005.94,12446.91
2016/2/22,武汉金运激光股份有限公司,500,600,9061.72,0,2362.31,4365.63,2333.78,6094.62
2016/2/22,武汉金运激光股份有限公司,500,60,36044.73,0,9168.88,15869.41,11006.44,12447.75
2016/2/23,武汉金运激光股份有限公司,500,600,9064.21,0,2362.94,4367.22,2334.05,6095.25
2016/2/23,武汉金运激光股份有限公司,500,60,36051.09,0,9170.53,15873.53,11007.03,12449.02
2016/2/24,武汉金运激光股份有限公司,500,600,9066.42,0,2363.5,4368.64,2334.28,6095.81
2016/2/24,武汉金运激光股份有限公司,500,60,36057.03,0,9172.01,15877.3,11007.72,12450.2
2016/2/25,武汉金运激光股份有限公司,500,600,9068.66,0,2364.14,4370.07,2334.45,6096.47
2016/2/25,武汉金运激光股份有限公司,500,60,36064.33,0,9173.85,15882.2,11008.28,12451.65
2016/2/26,武汉金运激光股份有限公司,500,600,9070.47,0,2364.61,4371.25,2334.61,6096.89
2016/2/26,武汉金运激光股份有限公司,500,60,36071.16,0,9175.61,15886.73,11008.82,12453.29
2016/2/27,武汉金运激光股份有限公司,500,600,9072.29,0,2365.09,4372.46,2334.74,6097.32
2016/2/27,武汉金运激光股份有限公司,500,60,36077.99,0,9177.44,15891.51,11009.04,12454.51
2016/2/28,武汉金运激光股份有限公司,500,600,9072.82,0,2365.24,4372.74,2334.84,6097.38
2016/2/28,武汉金运激光股份有限公司,500,60,36079.86,0,9177.91,15892.75,11009.2,12454.74
2016/2/29,武汉金运激光股份有限公司,500,600,9075.5,0,2366.12,4374.34,2335.04,6098.17
2016/2/29,武汉金运激光股份有限公司,500,60,36092.33,0,9182.35,15900.13,11009.85,12458.14
2016/3/1,武汉金运激光股份有限公司,500,600,9078.61,0,2366.92,4375.88,2335.81,6099.3
2016/3/1,武汉金运激光股份有限公司,500,60,36107.25,0,9185.89,15906.67,11014.69,12463.32
2016/3/2,武汉金运激光股份有限公司,500,600,9081.66,0,2367.72,4377.36,2336.58,6100.36
2016/3/2,武汉金运激光股份有限公司,500,60,36122.09,0,9189.81,15913.54,11018.74,12467.79
2016/3/3,武汉金运激光股份有限公司,500,600,9084.65,0,2368.47,4378.81,2337.37,6101.45
2016/3/3,武汉金运激光股份有限公司,500,60,36135.4,0,9192.77,15919.48,11023.15,12472.06
2016/3/4,武汉金运激光股份有限公司,500,600,9087.64,0,2369.25,4380.3,2338.09,6102.64
2016/3/4,武汉金运激光股份有限公司,500,60,36149.7,0,9196.56,15926.13,11027.01,12476.87
2016/3/5,武汉金运激光股份有限公司,500,600,9089.23,0,2369.51,4380.95,2338.77,6103.07
2016/3/5,武汉金运激光股份有限公司,500,60,36157.08,0,9197.4,15928.71,11030.97,12479.05
2016/3/6,武汉金运激光股份有限公司,500,600,9089.88,0,2369.7,4381.25,2338.93,6103.15
2016/3/6,武汉金运激光股份有限公司,500,60,36159.71,0,9198.14,15930.14,11031.43,12479.81
2016/3/7,武汉金运激光股份有限公司,500,600,9092.29,0,2370.5,4382.68,2339.11,6104.06
2016/3/7,武汉金运激光股份有限公司,500,60,36169.36,0,9201.62,15935.83,11031.91,12483.34
2016/3/8,武汉金运激光股份有限公司,500,600,9095.48,0,2371.34,4384.33,2339.81,6105.34
2016/3/8,武汉金运激光股份有限公司,500,60,36182.75,0,9204.88,15942.2,11035.67,12488.42
2016/3/9,武汉金运激光股份有限公司,500,600,9099,0,2372.24,4386.14,2340.62,6106.51
2016/3/9,武汉金运激光股份有限公司,500,60,36197.61,0,9208.71,15949.3,11039.6,12493.17
2016/3/10,武汉金运激光股份有限公司,500,600,9102.56,0,2373.18,4387.99,2341.39,6107.59
2016/3/10,武汉金运激光股份有限公司,500,60,36213.85,0,9212.78,15957.1,11043.97,12497.73
2016/3/11,武汉金运激光股份有限公司,500,600,9105.65,0,2373.94,4389.52,2342.19,6108.72
