数据日期,测量点名称,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,计量方式,综合倍率,供电单位
2013/2/28,分表０１,有功功率,78.84,81.156,96.318,88.218,83.202,90.84,94.71,82.824,87.786,56.544,76.398,66.936,81.558,78.954,65.04,83.064,100.74,95.43,73.524,83.124,71.55,76.254,6.474,2.148,500,高供高计,60,常青营业一班
2013/2/28,分表０１,无功功率,17.4,24,33,25.8,21,24,32.4,14.4,21,20.4,29.4,31.8,37.8,34.2,25.8,38.4,37.2,36,14.4,24.6,16.2,15.6,1.2,0.6,500,高供高计,60,常青营业一班
2013/3/1,分表０１,有功功率,1.428,1.2,1.764,1.86,1.11,1.8,1.644,1.512,1.734,5.082,5.916,5.49,,31.014,22.23,71.166,69.918,83.07,79.782,87.48,76.368,80.022,72.372,84.978,500,高供高计,60,常青营业一班
2013/3/1,分表０１,无功功率,0,0,0,0,0,0,0,0,0,1.2,1.2,1.2,,1.8,3.6,32.4,26.4,22.2,27,36,26.4,24.6,23.4,31.2,500,高供高计,60,常青营业一班
2013/3/2,分表０１,有功功率,80.976,72.048,98.916,77.484,78.942,82.764,79.674,86.028,83.352,57.48,58.902,70.062,86.784,75.624,73.692,73.452,57.054,78.624,76.704,65.532,73.026,78.714,77.268,76.296,500,高供高计,60,常青营业一班
2013/3/2,分表０１,无功功率,28.8,21,41.4,25.8,31.8,35.4,30,29.4,24,26.4,23.4,27.6,37.8,20.4,28.8,14.4,15.6,30.6,31.2,22.8,27.6,33.6,38.4,25.8,500,高供高计,60,常青营业一班
2013/3/3,分表０１,有功功率,77.796,66.816,78.516,84,76.002,77.55,74.184,41.238,9.444,1.158,1.278,1.674,1.374,1.17,1.158,1.158,1.146,1.098,1.122,1.344,4.488,3.9,4.26,4.164,500,高供高计,60,常青营业一班
2013/3/3,分表０１,无功功率,33,25.8,39,46.8,37.2,34.8,36,29.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2013/3/4,分表０１,有功功率,4.848,5.592,5.124,4.788,5.058,4.932,5.328,1.206,2.046,49.872,53.286,58.674,81.27,74.064,53.7,68.904,67.548,84.342,68.142,62.802,65.292,65.844,66.36,78.882,500,高供高计,60,常青营业一班
2013/3/4,分表０１,无功功率,2.4,3,3,2.4,3,3,3,0,0,18.6,22.8,28.2,32.4,28.8,30.6,33,24,34.2,26.4,22.8,24,25.8,25.8,39,500,高供高计,60,常青营业一班
2013/3/5,分表０１,有功功率,72.846,77.64,73.41,76.452,70.842,80.262,65.172,77.814,67.44,51.414,57.294,66.66,57.588,66.834,60.6,61.788,58.872,61.44,46.518,66.414,66.33,59.832,63.792,68.946,500,高供高计,60,常青营业一班
2013/3/5,分表０１,无功功率,37.8,40.2,34.2,36,34.2,39.6,33,39.6,25.2,25.8,25.2,32.4,25.2,30.6,23.4,30.6,24.6,27,33.6,27,26.4,23.4,25.2,31.8,500,高供高计,60,常青营业一班
2013/3/6,分表０１,有功功率,65.112,66.366,66.804,67.674,79.722,66.15,64.998,59.166,55.092,59.106,51.714,52.95,75.252,71.634,70.746,68.508,64.068,66.096,67.5,61.086,66.06,50.064,50.088,42.726,500,高供高计,60,常青营业一班
2013/3/6,分表０１,无功功率,28.2,30,29.4,25.8,37.2,30,30.6,20.4,18.6,30,26.4,26.4,30.6,26.4,28.8,33,26.4,31.2,33,25.8,28.8,24.6,25.2,19.8,500,高供高计,60,常青营业一班
2013/3/7,分表０１,有功功率,51.552,28.134,26.874,30.846,27.588,28.764,27.306,23.58,24.228,54.336,,,,,28.458,75.738,72.834,70.368,82.938,63.294,65.058,57.516,75.6,56.25,500,高供高计,60,常青营业一班
2013/3/7,分表０１,无功功率,24,19.8,19.8,19.2,19.8,19.2,19.8,15,13.8,25.2,,,,,3,42,43.2,40.2,37.8,21.6,29.4,23.4,30.6,22.8,500,高供高计,60,常青营业一班
2013/3/8,分表０１,有功功率,66.54,79.446,65.124,71.28,62.262,73.656,63.804,61.038,69.66,62.43,66.78,72.798,70.968,62.79,77.334,59.982,62.424,85.728,92.436,99.162,89.52,88.14,79.23,95.364,500,高供高计,60,常青营业一班
2013/3/8,分表０１,无功功率,34.8,43.2,31.2,34.8,27,40.2,29.4,26.4,24.6,28.8,31.2,34.2,28.8,28.2,37.2,33,18.6,27.6,26.4,31.2,21,27,20.4,21.6,500,高供高计,60,常青营业一班
2013/3/9,分表０１,有功功率,69.186,81.288,92.712,78.012,85.446,76.23,71.406,83.136,83.4,57.846,63.618,67.866,93.108,88.182,70.428,76.86,62.1,59.982,63.588,61.752,67.974,76.932,78.228,80.286,500,高供高计,60,常青营业一班
2013/3/9,分表０１,无功功率,13.8,19.8,34.8,22.2,29.4,22.2,13.8,30,18,21.6,27,30.6,40.2,37.2,32.4,30.6,14.4,18.6,19.8,18.6,18,28.2,30,28.8,500,高供高计,60,常青营业一班
2013/3/10,分表０１,有功功率,70.29,75.486,71.52,76.992,80.964,52.188,7.854,1.176,1.152,1.146,8.37,1.806,1.158,1.86,1.158,1.74,1.14,1.146,1.74,1.146,1.998,3.966,3.846,4.044,500,高供高计,60,常青营业一班
2013/3/10,分表０１,无功功率,27.6,30,26.4,29.4,33,22.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2013/3/11,分表０１,有功功率,3.996,4.272,4.014,4.026,4.026,4.116,4.224,1.152,5.514,19.296,53.832,55.032,73.674,65.88,69.93,69.528,53.682,65.814,74.76,75.75,98.01,88.278,93.33,75.246,500,高供高计,60,常青营业一班
2013/3/11,分表０１,无功功率,0,0,0,0,0,0,0,0,0.6,3.6,23.4,27.6,34.8,22.8,29.4,32.4,22.8,22.8,9,9.6,27.6,18.6,27.6,10.2,500,高供高计,60,常青营业一班
2013/3/12,分表０１,有功功率,93.582,88.05,82.2,103.344,100.782,91.584,80.226,85.788,96.654,48.69,64.764,65.352,90.744,91.938,73.494,66.486,72.504,72.48,82.716,93.03,79.26,93.714,91.32,81.222,500,高供高计,60,常青营业一班
2013/3/12,分表０１,无功功率,27.6,22.8,11.4,35.4,30,24.6,18.6,18.6,22.2,19.8,33.6,39.6,35.4,36,33,33.6,23.4,21.6,21.6,31.8,15,30,30,20.4,500,高供高计,60,常青营业一班
2013/3/13,分表０１,有功功率,97.548,94.938,90.072,99.138,83.082,94.626,90.762,88.194,86.484,58.152,61.398,80.85,85.032,75.774,76.272,83.556,76.02,91.692,75.378,84.138,80.508,81.51,79.128,74.376,500,高供高计,60,常青营业一班
2013/3/13,分表０１,无功功率,38.4,34.8,30,30.6,26.4,35.4,31.8,25.8,22.2,24,26.4,37.2,44.4,39,34.8,36.6,36,29.4,22.8,36,31.8,29.4,33.6,31.2,500,高供高计,60,常青营业一班
2013/3/14,分表０１,有功功率,72.66,77.07,72.156,70.716,73.092,71.052,87.756,74.028,75.342,61.71,74.328,63.78,71.652,65.412,63.99,85.548,77.514,84.702,68.868,79.344,74.334,70.782,80.214,72.498,500,高供高计,60,常青营业一班
2013/3/14,分表０１,无功功率,28.8,33,30,25.8,30,30.6,46.8,30,25.2,25.8,28.2,28.8,35.4,33,36.6,33,30.6,34.2,30,30.6,31.2,32.4,43.2,33.6,500,高供高计,60,常青营业一班
2013/3/15,分表０１,有功功率,60.744,74.904,82.8,75.102,81.294,71.61,66.978,68.01,68.796,61.758,70.914,78.6,80.718,60.546,60.708,64.428,70.602,98.088,59.646,66.216,62.7,63.492,69.486,65.43,500,高供高计,60,常青营业一班
2013/3/15,分表０１,无功功率,26.4,39.6,44.4,39.6,46.8,35.4,29.4,30.6,25.2,31.8,28.2,37.2,36.6,27.6,34.8,36,39,44.4,22.8,31.2,33,33.6,43.8,37.8,500,高供高计,60,常青营业一班
2013/3/16,分表０１,有功功率,66.168,60.36,65.484,60.282,69.282,61.464,62.886,59.772,54,71.592,64.884,57.072,71.046,69.552,66.99,67.512,67.74,77.172,67.956,71.988,76.908,63.408,66.684,81.258,500,高供高计,60,常青营业一班
2013/3/16,分表０１,无功功率,40.2,35.4,30.6,40.2,36,31.2,35.4,31.8,22.8,30,31.8,24,33.6,22.2,31.8,23.4,24.6,24.6,23.4,27.6,34.8,25.8,25.8,34.8,500,高供高计,60,常青营业一班
2013/3/17,分表０１,有功功率,68.118,61.128,79.584,70.566,63.402,75.528,54.066,1.818,1.164,1.38,1.152,4.11,4.626,1.158,1.158,3.924,3.756,3.606,1.266,4.224,1.224,1.326,1.248,1.32,500,高供高计,60,常青营业一班
2013/3/17,分表０１,无功功率,26.4,22.2,36,27,22.8,36,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2013/3/18,分表０１,有功功率,1.314,1.23,1.314,1.314,1.32,1.23,1.434,1.2,3.426,65.286,71.466,58.572,68.256,59.514,65.85,68.052,89.466,62.964,67.662,75.69,73.128,65.682,73.89,67.872,500,高供高计,60,常青营业一班
2013/3/18,分表０１,无功功率,0,0,0,0,0,0,0,0,0,25.2,30,27,22.8,21,24.6,23.4,26.4,21.6,17.4,24.6,17.4,19.8,31.2,24.6,500,高供高计,60,常青营业一班
2013/3/19,分表０１,有功功率,78.522,83.232,69.792,71.874,75.738,81.354,71.766,81.258,82.62,57.09,64.212,72.108,74.736,78.798,98.334,82.404,74.856,78.216,88.77,87.42,89.694,92.112,87.24,86.43,500,高供高计,60,常青营业一班
2013/3/19,分表０１,无功功率,35.4,28.2,27,25.8,25.8,34.8,25.2,33.6,23.4,26.4,30.6,26.4,18.6,25.2,37.2,33.6,28.2,31.2,25.2,24,28.8,31.2,27.6,26.4,500,高供高计,60,常青营业一班
2013/3/20,分表０１,有功功率,103.482,82.68,98.952,94.206,97.518,74.856,89.322,97.212,83.958,58.224,68.22,87.054,97.566,96.888,103.506,78.858,82.788,94.314,78.486,91.728,93.414,77.304,88.284,87.672,500,高供高计,60,常青营业一班
2013/3/20,分表０１,无功功率,36,22.8,35.4,31.8,36,16.2,24,34.8,19.2,30.6,29.4,25.2,21.6,22.2,22.2,24,25.8,27,16.2,24,28.2,14.4,30.6,30,500,高供高计,60,常青营业一班
2013/3/21,分表０１,有功功率,79.692,96.498,83.448,74.652,85.944,74.754,91.77,83.022,93.834,60.186,60.408,63.888,88.518,78.588,84.06,81.822,103.644,102.366,107.148,103.344,104.61,99.402,92.454,103.116,500,高供高计,60,常青营业一班
2013/3/21,分表０１,无功功率,19.8,36,24,15.6,23.4,16.2,27.6,18.6,19.8,25.2,33,30.6,27.6,22.8,28.8,28.8,21.6,15.6,16.8,20.4,16.8,15,13.2,25.2,500,高供高计,60,常青营业一班
2013/3/22,分表０１,有功功率,92.382,98.058,116.226,103.554,103.296,111.654,93.918,103.062,104.76,61.536,74.586,74.004,91.512,97.53,83.952,81.174,106.944,113.79,102.804,103.206,97.974,101.124,111.396,113.55,500,高供高计,60,常青营业一班
2013/3/22,分表０１,无功功率,14.4,12,30.6,21.6,21.6,30,18.6,19.8,16.8,22.8,30,34.2,26.4,25.8,28.2,27.6,27.6,26.4,15,15,15,21.6,30,30,500,高供高计,60,常青营业一班
2013/3/23,分表０１,有功功率,96.366,103.5,95.154,118.356,104.274,102.498,105.042,89.73,107.136,82.602,61.362,57.99,92.898,107.472,96.24,119.868,99.6,103.914,97.842,89.76,98.64,102.936,100.818,104.658,500,高供高计,60,常青营业一班
2013/3/23,分表０１,无功功率,18.6,26.4,24.6,34.2,27.6,26.4,27,14.4,22.2,36.6,28.8,28.2,18.6,27,19.8,19.2,17.4,20.4,21,12.6,17.4,25.8,25.8,30,500,高供高计,60,常青营业一班
2013/3/24,分表０１,有功功率,91.23,93.738,121.176,107.784,101.886,56.532,5.268,1.488,1.464,3.126,3.846,3.378,2.82,2.538,3.006,2.4,2.76,1.35,1.356,1.41,1.398,4.878,5.16,4.8,500,高供高计,60,常青营业一班
2013/3/24,分表０１,无功功率,22.8,27,40.8,34.8,31.2,18,3,0,0,0,0,0,0.6,0.6,0,0.6,0,0,0,0,0,3,3,3,500,高供高计,60,常青营业一班
2013/3/25,分表０１,有功功率,5.058,4.698,4.98,4.98,5.598,5.628,4.812,1.332,10.746,61.038,49.47,55.416,71.13,78.576,94.044,66.126,73.05,100.266,0,3.714,24.6,67.53,90.924,88.596,500,高供高计,60,常青营业一班
2013/3/25,分表０１,无功功率,3,3,3,3,3,3,3,0,0,21,27,27.6,18.6,32.4,36.6,36.6,37.2,29.4,0,0,19.2,27.6,29.4,29.4,500,高供高计,60,常青营业一班
2013/3/26,分表０１,有功功率,95.994,86.334,102.15,97.62,84.078,102.606,79.95,103.074,90.672,63.516,65.826,92.118,103.638,101.292,97.872,77.67,84.114,110.436,96.9,107.598,115.98,102.024,93.348,109.764,500,高供高计,60,常青营业一班
2013/3/26,分表０１,无功功率,32.4,28.8,36,36.6,24.6,42.6,19.2,36,15,31.8,30,26.4,31.2,24,15,23.4,18,19.2,8.4,19.2,23.4,13.8,9.6,25.2,500,高供高计,60,常青营业一班
2013/3/27,分表０１,有功功率,120.006,111.81,93.534,106.584,105.18,112.416,105.342,99.252,123.456,69.042,73.806,67.392,87.186,83.748,90.018,85.38,71.568,97.968,110.88,104.586,104.484,94.332,98.364,92.034,500,高供高计,60,常青营业一班
2013/3/27,分表０１,无功功率,32.4,31.8,19.8,25.2,22.8,27,18,16.8,17.4,32.4,35.4,30.6,30,25.8,26.4,35.4,26.4,25.2,23.4,18.6,19.2,18.6,18.6,18,500,高供高计,60,常青营业一班
2013/3/28,分表０１,有功功率,99.516,95.52,106.35,98.262,95.496,107.988,108.006,84.288,94.65,,71.52,73.404,109.728,120.834,122.742,75.75,79.332,63.822,117.522,111.852,130.122,122.436,105.846,101.922,500,高供高计,60,常青营业一班
2013/3/28,分表０１,无功功率,22.8,24,32.4,24,23.4,31.2,28.8,10.8,15.6,,36,26.4,28.8,34.8,34.2,34.2,33.6,27.6,26.4,28.2,34.2,36,22.2,18.6,500,高供高计,60,常青营业一班
2013/3/29,分表０１,有功功率,109.668,111.738,95.67,103.842,102.996,116.82,105.018,98.694,104.01,61.974,68.898,72.18,97.008,108.996,97.842,80.22,87.45,69.06,108.21,100.002,102.096,111.378,106.182,107.508,500,高供高计,60,常青营业一班
2013/3/29,分表０１,无功功率,28.8,30.6,21.6,25.8,26.4,32.4,21.6,15.6,22.2,27,32.4,28.8,14.4,22.8,22.2,31.2,34.8,22.8,16.8,14.4,9.6,28.2,21.6,20.4,500,高供高计,60,常青营业一班
2013/3/30,分表０１,有功功率,103.908,110.268,111,106.362,107.1,2.472,1.254,1.308,3.69,71.25,57.93,60.564,72.348,63.804,67.218,79.506,78.9,83.976,98.856,97.602,92.466,82.704,79.806,80.124,500,高供高计,60,常青营业一班
2013/3/30,分表０１,无功功率,21,24,25.2,25.2,22.2,0,0,0,0,34.2,28.8,31.8,30.6,26.4,30.6,15.6,7.2,7.2,21,19.8,17.4,14.4,10.8,14.4,500,高供高计,60,常青营业一班
2013/3/31,分表０１,有功功率,89.922,82.938,97.926,91.392,98.838,85.236,1.206,1.122,1.692,3.258,3.078,2.31,1.188,1.26,2.286,7.974,1.17,1.47,1.182,1.248,2.556,1.404,1.416,1.494,500,高供高计,60,常青营业一班
2013/3/31,分表０１,无功功率,19.8,10.8,30,24,31.2,14.4,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2013/4/1,分表０１,有功功率,5.532,1.41,1.416,5.4,5.73,5.064,1.812,1.122,1.638,40.554,63.192,66.75,80.58,73.632,85.806,64.398,60.042,88.938,73.434,73.494,74.31,80.694,90.798,106.764,500,高供高计,60,常青营业一班
2013/4/1,分表０１,无功功率,3,0,0,3,3.6,3,0,0,0,21.6,24,34.8,32.4,27.6,34.8,35.4,30,23.4,17.4,24,19.8,19.2,27,38.4,500,高供高计,60,常青营业一班
2013/4/2,分表０１,有功功率,99.174,83.34,97.308,97.77,78.366,89.718,92.532,82.776,92.37,67.986,66.99,64.944,125.532,113.628,113.586,72.108,68.952,112.398,106.71,104.058,98.562,92.568,93.738,98.298,500,高供高计,60,常青营业一班
2013/4/2,分表０１,无功功率,40.2,25.8,35.4,25.2,16.2,30,31.8,25.8,18.6,30,32.4,36,44.4,38.4,43.8,39.6,33.6,25.8,12,12,7.8,6,6.6,10.8,500,高供高计,60,常青营业一班
2013/4/3,分表０１,有功功率,108.78,106.434,104.712,95.484,104.49,96.156,100.854,111.384,101.802,62.796,55.338,60.63,70.968,59.94,65.406,13.302,15.744,19.938,1.644,1.602,1.908,1.554,1.392,4.746,500,高供高计,60,常青营业一班
2013/4/3,分表０１,无功功率,20.4,17.4,16.8,15.6,25.8,16.2,15.6,24,12.6,27.6,24.6,23.4,26.4,18,18.6,0.6,3.6,0.6,0,0,0,0,0,3,500,高供高计,60,常青营业一班
2013/4/4,分表０１,有功功率,1.488,1.512,4.674,1.59,1.14,0.948,1.23,0.858,0.654,0.906,0.756,0.804,1.254,1.188,1.176,1.446,1.764,1.386,1.68,1.362,2.13,1.53,1.524,1.122,500,高供高计,60,常青营业一班
2013/4/4,分表０１,无功功率,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2013/4/5,分表０１,有功功率,1.116,1.122,1.032,1.032,1.038,1.038,1.044,1.116,1.296,1.314,1.236,1.164,0.99,0.984,1.02,1.002,1.074,1.116,1.224,4.878,1.95,7.764,7.716,7.878,500,高供高计,60,常青营业一班
2013/4/5,分表０１,无功功率,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,500,高供高计,60,常青营业一班
2013/4/6,分表０１,有功功率,5.328,5.964,6.378,5.676,5.91,5.88,5.88,1.17,5.058,17.28,39.084,21.756,20.568,18.834,20.424,21.654,7.44,7.8,6.372,6.516,6.558,6.522,6.642,6.846,500,高供高计,60,常青营业一班
2013/4/6,分表０１,无功功率,2.4,2.4,3,2.4,3,3,3,0,0,6.6,9.6,4.8,4.2,3.6,4.2,6.6,1.8,1.8,4.8,4.8,4.8,4.8,4.8,4.8,500,高供高计,60,常青营业一班
2013/4/7,分表０１,有功功率,7.086,10.356,9.564,9.492,10.074,9.084,9.18,6.36,7.86,28.596,54.144,41.304,73.02,74.844,64.41,83.382,72.816,64.278,94.308,93.684,86.988,91.152,82.818,94.356,500,高供高计,60,常青营业一班
2013/4/7,分表０１,无功功率,5.4,6,5.4,5.4,6,5.4,5.4,4.8,5.4,4.2,15.6,17.4,30.6,40.8,34.2,39.6,36,36,26.4,28.2,20.4,27,25.2,33.6,500,高供高计,60,常青营业一班
2013/4/8,分表０１,有功功率,83.25,81.894,65.022,75.786,73.02,66.078,79.644,74.538,74.682,58.926,71.658,61.416,91.482,105.144,83.214,67.896,67.38,81.66,78.408,82.032,89.064,105.624,88.47,89.406,500,高供高计,60,常青营业一班
2013/4/8,分表０１,无功功率,22.2,34.2,16.8,30.6,25.2,16.8,30,25.2,20.4,28.2,33.6,30,30,37.2,36.6,28.2,28.2,23.4,21,24.6,30,33,32.4,31.2,500,高供高计,60,常青营业一班
2013/4/9,分表０１,有功功率,85.29,93.252,91.512,84.822,83.052,93.492,92.646,77.73,85.848,56.106,76.356,66.708,81.948,67.566,80.286,72.9,61.836,85.506,85.74,75.75,79.41,85.734,80.58,96.252,500,高供高计,60,常青营业一班
2013/4/9,分表０１,无功功率,31.8,40.2,30,28.2,32.4,36.6,35.4,28.2,22.8,27.6,37.2,31.8,30.6,20.4,28.8,36,27,25.2,23.4,19.8,21.6,34.8,33,41.4,500,高供高计,60,常青营业一班
2013/4/10,分表０１,有功功率,90.282,90.384,77.49,85.164,71.394,81.882,91.506,74.7,74.484,81.228,63.936,61.23,72.9,80.622,81.192,70.89,78.156,67.212,92.328,90.294,98.898,88.422,92.1,81.528,500,高供高计,60,常青营业一班
2013/4/10,分表０１,无功功率,35.4,41.4,28.8,33.6,29.4,33.6,45.6,30,21.6,34.8,37.2,32.4,34.2,38.4,45,38.4,43.2,29.4,20.4,25.8,25.2,24.6,25.2,22.8,500,高供高计,60,常青营业一班
2013/4/11,分表０１,有功功率,110.748,82.338,99.6,84.678,92.898,83.85,109.986,85.662,94.32,60.042,86.772,75.312,79.134,84.816,76.842,86.07,67.524,91.404,99.99,96.558,100.722,97.35,96.882,102.504,500,高供高计,60,常青营业一班
2013/4/11,分表０１,无功功率,37.2,21,38.4,22.2,27.6,22.2,41.4,16.2,18.6,26.4,35.4,42,37.2,36.6,39,38.4,36,33,22.2,25.2,30,23.4,24.6,31.8,500,高供高计,60,常青营业一班
2013/4/12,分表０１,有功功率,95.538,107.226,89.412,91.41,95.328,92.712,101.388,94.17,92.112,81.906,62.358,77.286,85.026,86.718,89.142,71.238,69.276,59.214,88.62,101.934,102.672,92.376,112.434,89.502,500,高供高计,60,常青营业一班
2013/4/12,分表０１,无功功率,27,37.2,24.6,28.2,28.8,24.6,27,27,21.6,37.2,29.4,29.4,27,30,21.6,38.4,39,32.4,12,23.4,19.8,19.8,34.8,18.6,500,高供高计,60,常青营业一班
2013/4/13,分表０１,有功功率,92.37,100.824,104.928,105.834,86.028,84.078,99.648,88.794,88.788,66.27,70.08,98.49,77.106,83.346,75.45,75.264,97.71,94.692,92.382,72.054,97.092,79.176,81.342,97.422,500,高供高计,60,常青营业一班
2013/4/13,分表０１,无功功率,20.4,22.8,27.6,34.2,18,19.8,31.2,15.6,8.4,40.2,36.6,36.6,28.2,30,33.6,32.4,20.4,18.6,22.2,10.2,25.8,15,16.8,28.2,500,高供高计,60,常青营业一班
2013/4/14,分表０１,有功功率,82.638,85.272,94.626,95.022,85.656,68.286,1.152,1.242,1.23,1.35,1.314,1.224,1.242,1.314,1.11,1.146,1.242,7.896,8.124,1.296,8.148,8.292,8.508,8.598,500,高供高计,60,常青营业一班
2013/4/14,分表０１,无功功率,21.6,21,30,34.2,20.4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2013/4/15,分表０１,有功功率,1.212,1.206,1.206,1.206,1.308,1.416,1.602,1.212,2.334,41.586,41.082,47.112,46.482,42.138,45.648,52.86,69.948,111.6,88.896,73.488,85.452,82.05,86.22,83.91,500,高供高计,60,常青营业一班
2013/4/15,分表０１,无功功率,0,0,0,0,0,0,0,0,0,17.4,18.6,24,25.8,21,19.2,25.8,42.6,36.6,19.8,19.8,12.6,18,18.6,22.8,500,高供高计,60,常青营业一班
2013/4/16,分表０１,有功功率,82.944,88.662,81.192,85.146,81.324,83.22,83.832,93.042,94.746,68.214,76.788,77.484,87.468,84.084,83.178,69.246,74.346,61.02,97.284,91.332,105.114,102.144,84.966,93.39,500,高供高计,60,常青营业一班
2013/4/16,分表０１,无功功率,20.4,27.6,20.4,20.4,19.2,19.8,19.8,26.4,27.6,34.2,39.6,40.2,37.8,31.8,42.6,39,39,31.2,27.6,16.8,28.2,28.8,18.6,32.4,500,高供高计,60,常青营业一班
2013/4/18,分表０１,有功功率,83.454,96.63,105.576,98.31,109.098,90.378,90.378,91.224,99.996,57.186,80.13,70.134,71.982,77.862,76.782,76.284,70.656,90.282,112.872,112.596,116.274,106.752,102.408,95.898,500,高供高计,60,常青营业一班
2013/4/18,分表０１,无功功率,19.2,19.8,31.2,27.6,32.4,22.2,21,20.4,23.4,27.6,43.2,39.6,40.8,40.8,40.8,43.8,31.8,20.4,22.2,22.8,24,25.8,16.8,17.4,500,高供高计,60,常青营业一班
2013/4/19,分表０１,有功功率,113.904,82.944,117.186,86.826,115.068,94.206,99.102,107.79,96.978,63.372,58.182,80.508,87.708,92.268,103.878,80.208,73.032,105.672,96.132,103.452,123.096,99.834,,,500,高供高计,60,常青营业一班
2013/4/19,分表０１,无功功率,31.8,10.8,40.8,9.6,42,15.6,21,25.2,15,29.4,31.8,34.2,30.6,28.8,41.4,34.8,33.6,32.4,16.8,17.4,34.2,17.4,,,500,高供高计,60,常青营业一班
2013/4/20,分表０１,有功功率,1.632,1.704,1.446,1.566,1.368,1.272,1.35,1.308,12.456,59.208,56.49,51.3,96.504,94.002,102.702,98.55,116.388,104.808,114.93,,104.322,94.758,95.412,97.056,500,高供高计,60,常青营业一班
2013/4/20,分表０１,无功功率,0,0,0,0,0,0,0,0,0,20.4,28.2,23.4,22.8,19.8,34.8,22.2,24,15.6,28.8,,21,11.4,18,18.6,500,高供高计,60,常青营业一班
2013/4/21,分表０１,无功功率,20.4,25.8,17.4,16.8,13.8,30.6,13.2,0,0,0.6,0.6,0,0.6,0,0,0.6,0.6,0.6,0,0,0,0,0,0,500,高供高计,60,常青营业一班
2013/4/21,分表０１,有功功率,103.134,104.628,94.056,95.604,90.33,109.92,26.394,1.452,2.592,2.538,4.626,1.77,3.222,3.348,3.366,2.586,2.658,3.246,2.838,1.554,2.034,1.476,1.5,1.476,500,高供高计,60,常青营业一班
2013/4/22,分表０１,有功功率,1.614,1.41,1.398,1.602,1.392,1.482,1.572,1.362,6.126,50.028,62.244,67.968,102.798,103.314,94.248,68.526,62.562,68.244,76.71,82.602,99.144,77.52,96.228,86.52,500,高供高计,60,常青营业一班
2013/4/22,分表０１,无功功率,0,0,0,0,0,0,0,0,0.6,21,31.8,33,37.2,36.6,38.4,25.2,23.4,29.4,7.2,19.2,27,8.4,30,25.2,500,高供高计,60,常青营业一班
2013/4/23,分表０１,有功功率,88.032,82.734,91.422,77.652,81.642,75.75,93.132,67.212,90.06,63.738,58.272,44.58,91.05,88.134,73.482,61.77,66.438,100.242,88.47,73.836,78.24,51.45,64.818,54.162,500,高供高计,60,常青营业一班
2013/4/23,分表０１,无功功率,19.2,18.6,28.2,13.8,18.6,10.8,28.2,9,18.6,31.2,19.8,20.4,33,33.6,35.4,28.8,30.6,26.4,25.2,14.4,18.6,16.2,27.6,20.4,500,高供高计,60,常青营业一班
2013/4/24,分表０１,有功功率,74.946,83.466,75.714,80.652,98.544,74.202,89.568,72.276,88.026,56.7,69.366,70.962,70.74,60.978,63.372,69.936,71.382,81.846,72.246,70.074,69.87,89.994,73.098,67.158,500,高供高计,60,常青营业一班
2013/4/24,分表０１,无功功率,24.6,28.2,24.6,28.2,46.8,21.6,33.6,22.8,27.6,26.4,35.4,33,37.8,27.6,31.8,35.4,39.6,34.8,30.6,31.8,28.2,39,39.6,31.8,500,高供高计,60,常青营业一班
2013/4/25,分表０１,有功功率,61.812,64.518,79.542,77.244,69.372,71.034,87.24,80.946,80.706,71.202,87.066,82.806,102.93,80.91,78.354,68.484,77.544,88.962,104.592,101.04,92.958,84.228,106.704,90.978,500,高供高计,60,常青营业一班
