数据日期,用户名称,运行容量,电能表号,综合倍率,表位数,总,尖,峰,平,谷
2014/7/1,武汉金运激光股份有限公司,500,001086,60,5.2,2393.32,0,597.59,1063.82,732.01
2014/7/2,武汉金运激光股份有限公司,500,001086,60,5.2,2529.02,0,617.4,1129.8,781.75
2014/7/3,武汉金运激光股份有限公司,500,001086,60,5.2,2561.95,0,591.59,1107.01,863.38
2014/7/4,武汉金运激光股份有限公司,500,001086,60,5.2,2280.58,0,565.19,1032.53,682.85
2014/7/5,武汉金运激光股份有限公司,500,001086,60,5.2,2221.87,0,582.59,967.21,672.01
2014/7/6,武汉金运激光股份有限公司,500,001086,60,5.2,2242.73,0,546.59,937.85,758.38
2014/7/7,武汉金运激光股份有限公司,500,001086,60,5.2,2145,0,514.8,978.57,651.56
2014/7/8,武汉金运激光股份有限公司,500,001086,60,5.2,2407.26,0,594.61,1108.76,703.82
2014/7/9,武汉金运激光股份有限公司,500,001086,60,5.2,2402.34,0,579.61,1097.46,725.42
2014/7/10,武汉金运激光股份有限公司,500,001086,60,5.2,2350.78,0,623.38,1047.53,679.77
2014/7/11,武汉金运激光股份有限公司,500,001086,60,5.2,2244.61,0,517.21,991.23,736.23
2014/7/12,武汉金运激光股份有限公司,500,001086,60,5.2,1879.8,0,453.01,842.34,584.35
2014/7/13,武汉金运激光股份有限公司,500,001086,60,5.2,1902.65,0,508.18,880.25,514.22
2014/7/14,武汉金运激光股份有限公司,500,001086,60,5.2,2183.32,0,541.81,978.63,663.01
2014/7/15,武汉金运激光股份有限公司,500,001086,60,5.2,2259.61,0,541.78,985.13,732.56
2014/7/16,武汉金运激光股份有限公司,500,001086,60,5.2,2497.26,0,616.78,1121.42,758.99
2014/7/17,武汉金运激光股份有限公司,500,001086,60,5.2,2129.88,0,527.4,965.45,637.24
2014/7/18,武汉金运激光股份有限公司,500,001086,60,5.2,2154.14,0,511.2,950.98,691.78
2014/7/19,武汉金运激光股份有限公司,500,001086,60,5.2,1780.19,0,498.01,765.58,516.56
2014/7/20,武汉金运激光股份有限公司,500,001086,60,5.2,1720.78,0,472.79,826.17,421.84
2014/7/21,武汉金运激光股份有限公司,500,001086,60,5.2,2257.15,0,535.81,1075.19,646.17
2014/7/22,武汉金运激光股份有限公司,500,001086,60,5.2,2368.82,0,614.38,1059.67,694.83
2014/7/23,武汉金运激光股份有限公司,500,001086,60,5.2,2009.41,0,574.19,862.73,572.37
2014/7/24,武汉金运激光股份有限公司,500,001086,60,5.2,2281.75,0,621.62,1002.59,657.59
2014/7/25,武汉金运激光股份有限公司,500,001086,60,5.2,2104.22,0,503.38,839.47,761.42
2014/7/26,武汉金运激光股份有限公司,500,001086,60,5.2,1903.82,0,492.62,833.9,577.18
2014/7/27,武汉金运激光股份有限公司,500,001086,60,5.2,2195.39,0,551.39,943.82,700.22
2014/7/28,武汉金运激光股份有限公司,500,001086,60,5.2,2280,0,560.98,1065,653.96
2014/7/29,武汉金运激光股份有限公司,500,001086,60,5.2,2293.82,0,585.61,1036.23,671.98
2014/7/30,武汉金运激光股份有限公司,500,001086,60,5.2,2272.73,0,529.77,1090.78,652.24
2014/7/31,武汉金运激光股份有限公司,500,001086,60,5.2,2194.8,0,576,988.82,630
2014/8/1,武汉金运激光股份有限公司,500,001086,60,5.2,2059.22,0,340.22,979.16,739.8
2014/8/2,武汉金运激光股份有限公司,500,001086,60,5.2,2398.24,0,603.6,994.8,799.8
2014/8/3,武汉金运激光股份有限公司,500,001086,60,5.2,2556.56,0,644.38,1132.79,779.41
2014/8/4,武汉金运激光股份有限公司,500,001086,60,5.2,2548.82,0,625.84,1141.81,781.17
2014/8/5,武汉金运激光股份有限公司,500,001086,60,5.2,2812.85,0,696.56,1233.63,882.59
2014/8/6,武汉金运激光股份有限公司,500,001086,60,5.2,2893.71,0,781.81,1397.93,714.02
2014/8/7,武汉金运激光股份有限公司,500,001086,60,5.2,2845.19,0,714.58,1276.23,854.35
2014/8/8,武汉金运激光股份有限公司,500,001086,60,5.2,2765.98,0,683.99,1259.41,822.59
2014/8/9,武汉金运激光股份有限公司,500,001086,60,5.2,2683.82,0,617.43,1147.79,918.63
2014/8/10,武汉金运激光股份有限公司,500,001086,60,5.2,2674.22,0,674.41,1165.19,834.61
2014/8/11,武汉金运激光股份有限公司,500,001086,60,5.2,2515.19,0,609.58,1028.38,877.15
2014/8/12,武汉金运激光股份有限公司,500,001086,60,5.2,2547.53,0,618.57,1084.27,844.8
2014/8/13,武汉金运激光股份有限公司,500,001086,60,5.2,2560.19,0,652.18,1043.38,864.61
2014/8/14,武汉金运激光股份有限公司,500,001086,60,5.2,2652.65,0,565.84,1158.57,928.18
2014/8/15,武汉金运激光股份有限公司,500,001086,60,5.2,2650.66,0,645.02,1145.39,860.45
2014/8/16,武汉金运激光股份有限公司,500,001086,60,5.2,2674.22,0,576.56,1130.39,967.21
2014/8/17,武汉金运激光股份有限公司,500,001086,60,5.2,2727.77,0,693.01,1132.79,901.75
2014/8/18,武汉金运激光股份有限公司,500,001086,60,5.2,2066.83,0,586.75,951.03,529.22
2014/8/19,武汉金运激光股份有限公司,500,001086,60,5.2,2680.9,0,662.4,1192.21,826.17
2014/8/20,武汉金运激光股份有限公司,500,001086,60,5.2,2903.44,0,717.59,1302.53,883.24
2014/8/21,武汉金运激光股份有限公司,500,001086,60,5.2,2629.8,0,672.01,1202.4,755.39
2014/8/22,武汉金运激光股份有限公司,500,001086,60,5.2,2587.26,0,644.44,1078.88,864.02
2014/8/23,武汉金运激光股份有限公司,500,001086,60,5.2,2503,0,560.98,1065.58,876.56
2014/8/24,武汉金运激光股份有限公司,500,001086,60,5.2,2595.7,0,682.21,1108.76,804.61
2014/8/25,武汉金运激光股份有限公司,500,001086,60,5.2,2230.9,0,566.98,996.62,667.21
2014/8/26,武汉金运激光股份有限公司,500,001086,60,5.2,2260.19,0,566.98,1036.75,656.42
2014/8/27,武汉金运激光股份有限公司,500,001086,60,5.2,2335.66,0,511.2,1038.63,785.98
2014/8/28,武汉金运激光股份有限公司,500,001086,60,5.2,2371.17,0,607.82,1029.61,733.76
2014/8/29,武汉金运激光股份有限公司,500,001086,60,5.2,2344.1,0,602.4,1006.17,735.64
2014/8/30,武汉金运激光股份有限公司,500,001086,60,5.2,2302.26,0,534.58,949.22,818.44
2014/8/31,武汉金运激光股份有限公司,500,001086,60,5.2,2102.46,0,538.82,933.57,629.94
2014/9/1,武汉金运激光股份有限公司,500,001086,60,5.2,1888.36,0,479.38,780,628.76
2014/9/2,武汉金运激光股份有限公司,500,001086,60,5.2,2121.56,0,550.81,919.22,651.68
2014/9/3,武汉金运激光股份有限公司,500,001086,60,5.2,2122.73,0,581.36,952.79,588.57
2014/9/4,武汉金运激光股份有限公司,500,001086,60,5.2,2304.61,0,565.25,987.59,751.75
2014/9/5,武汉金运激光股份有限公司,500,001086,60,5.2,2007.53,0,343.76,916.81,747.01
2014/9/6,武汉金运激光股份有限公司,500,001086,60,5.2,762.07,0,57.04,162.59,542.4
2014/9/7,武汉金运激光股份有限公司,500,001086,60,5.2,223.82,0,53.93,145.78,24.02
2014/9/8,武汉金运激光股份有限公司,500,001086,60,5.2,158.2,0,48.63,81.62,28.18
2014/9/9,武汉金运激光股份有限公司,500,001086,60,5.2,1192.85,0,401.98,762.01,28.76
2014/9/10,武汉金运激光股份有限公司,500,001086,60,5.2,1945.19,0,483.6,852.53,609.02
2014/9/11,武汉金运激光股份有限公司,500,001086,60,5.2,1867.38,0,427.82,873.63,565.84
2014/9/12,武汉金运激光股份有限公司,500,001086,60,5.2,1516.05,0,383.38,677.4,455.39
2014/9/13,武汉金运激光股份有限公司,500,001086,60,5.2,1704.61,0,418.79,780.64,505.19
2014/9/14,武汉金运激光股份有限公司,500,001086,60,5.2,1863.51,0,483.6,813.57,566.36
2014/9/15,武汉金运激光股份有限公司,500,001086,60,5.2,1781.6,0,470.39,782.99,528.04
2014/9/16,武汉金运激光股份有限公司,500,001086,60,5.2,2002.15,0,544.19,990.64,467.4
2014/9/17,武汉金运激光股份有限公司,500,001086,60,5.2,2196.68,0,590.39,964.16,641.95
2014/9/18,武汉金运激光股份有限公司,500,001086,60,5.2,2392.15,0,616.23,1060.13,715.84
2014/9/19,武汉金运激光股份有限公司,500,001086,60,5.2,2576.95,0,645.02,1128.04,803.96
2014/9/20,武汉金运激光股份有限公司,500,001086,60,5.2,2518.82,0,638.41,1090.19,790.25
2014/9/21,武汉金运激光股份有限公司,500,001086,60,5.2,2366.25,0,590.39,910.78,865.13
2014/9/22,武汉金运激光股份有限公司,500,001086,60,5.2,2292.65,0,566.98,1035.64,690.05
2014/9/23,武汉金运激光股份有限公司,500,001086,60,5.2,2323.24,0,581.36,985.78,755.98
2014/9/24,武汉金运激光股份有限公司,500,001086,60,5.2,2421.68,0,516.62,1029.02,876.03
2014/9/25,武汉金运激光股份有限公司,500,001086,60,5.2,2258.32,0,565.19,995.39,697.73
2014/9/26,武汉金运激光股份有限公司,500,001086,60,5.2,1935,0,523.21,868.18,543.63
2014/9/27,武汉金运激光股份有限公司,500,001086,60,5.2,2152.85,0,503.99,850.78,797.99
2014/9/28,武汉金运激光股份有限公司,500,001086,60,5.2,1893.51,0,475.78,889.86,527.99
2014/9/29,武汉金运激光股份有限公司,500,001086,60,5.2,2064.61,0,553.24,976.17,535.19
2014/9/30,武汉金运激光股份有限公司,500,001086,60,5.2,1135.31,0,97.15,264.61,773.44
2014/10/1,武汉金运激光股份有限公司,500,001086,60,5.2,52.73,0,10.84,27.53,14.41
2014/10/2,武汉金运激光股份有限公司,500,001086,60,5.2,150.58,0,41.95,90.64,17.93
2014/10/3,武汉金运激光股份有限公司,500,001086,60,5.2,123.63,0,30.64,81.62,11.42
2014/10/4,武汉金运激光股份有限公司,500,001086,60,5.2,133.82,0,34.8,83.96,15
2014/10/5,武汉金运激光股份有限公司,500,001086,60,5.2,131.25,0,27.59,91.23,12.59
2014/10/6,武汉金运激光股份有限公司,500,001086,60,5.2,942.19,0,341.98,581.95,17.99
2014/10/7,武汉金运激光股份有限公司,500,001086,60,5.2,1541.95,0,408.01,712.21,421.81
2014/10/8,武汉金运激光股份有限公司,500,001086,60,5.2,1575,0,375,695.98,504.02
2014/10/9,武汉金运激光股份有限公司,500,001086,60,5.2,1697.23,0,458.99,817.26,421.17
2014/10/10,武汉金运激光股份有限公司,500,001086,60,5.2,1825.9,0,452.4,787.79,585.58
2014/10/11,武汉金运激光股份有限公司,500,001086,60,5.2,1989.61,0,531.59,906.62,551.42
2014/10/12,武汉金运激光股份有限公司,500,001086,60,5.2,2134.22,0,536.39,909.61,688.24
2014/10/13,武汉金运激光股份有限公司,500,001086,60,5.2,2081.25,0,583.21,931.17,566.95
2014/10/14,武汉金运激光股份有限公司,500,001086,60,5.2,2545.9,0,683.38,1184.35,677.99
2014/10/15,武汉金运激光股份有限公司,500,001086,60,5.2,2289.02,0,546.62,1148.44,594.02
2014/10/16,武汉金运激光股份有限公司,500,001086,60,5.2,2396.95,0,545.36,1080,771.56
2014/10/17,武汉金运激光股份有限公司,500,001086,60,5.2,2575.31,0,708.63,1203.57,663.04
2014/10/18,武汉金运激光股份有限公司,500,001086,60,5.2,2664.61,0,639.02,1156.81,868.82
2014/10/19,武汉金运激光股份有限公司,500,001086,60,5.2,2179.8,0,542.4,915.64,721.75
2014/10/20,武汉金运激光股份有限公司,500,001086,60,5.2,1953.51,0,500.36,880.13,572.99
2014/10/21,武汉金运激光股份有限公司,500,001086,60,5.2,2472.65,0,575.98,1060.84,835.78
2014/10/22,武汉金运激光股份有限公司,500,001086,60,5.2,2430.11,0,553.27,1122.53,754.22
2014/10/23,武汉金运激光股份有限公司,500,001086,60,5.2,2567.23,0,611.36,1058.44,897.65
2014/10/24,武汉金运激光股份有限公司,500,001086,60,5.2,2380.19,0,584.38,991.81,803.96
2014/10/25,武汉金运激光股份有限公司,500,001086,60,5.2,2137.73,0,498.01,845.98,793.76
2014/10/26,武汉金运激光股份有限公司,500,001086,60,5.2,2136.56,0,539.38,883.76,713.44
2014/10/27,武汉金运激光股份有限公司,500,001086,60,5.2,1951.87,0,481.23,808.24,662.4
2014/10/28,武汉金运激光股份有限公司,500,001086,60,5.2,2535.58,0,646.75,1140,748.76
2014/10/29,武汉金运激光股份有限公司,500,001086,60,5.2,2791.87,0,657.59,1195.19,939.02
2014/10/30,武汉金运激光股份有限公司,500,001086,60,5.2,2614.8,0,631.2,1132.21,851.42
2014/10/31,武汉金运激光股份有限公司,500,001086,60,5.2,2446.05,0,592.24,1100.98,752.93
2014/11/1,武汉金运激光股份有限公司,500,001086,60,5.2,2215.9,0,480,902.4,833.44
2014/11/2,武汉金运激光股份有限公司,500,001086,60,5.2,1948.24,0,472.21,832.21,643.76
2014/11/3,武汉金运激光股份有限公司,500,001086,60,5.2,2098.71,0,493.76,931.81,673.24
2014/11/4,武汉金运激光股份有限公司,500,001086,60,5.2,2141.36,0,592.18,992.4,556.75
2014/11/5,武汉金运激光股份有限公司,500,001086,60,5.2,2306.6,0,551.42,960,795.05
2014/11/6,武汉金运激光股份有限公司,500,001086,60,5.2,2270.98,0,554.97,975.58,740.33
2014/11/7,武汉金运激光股份有限公司,500,001086,60,5.2,2431.28,0,637.26,1027.85,766.23
2014/11/8,武汉金运激光股份有限公司,500,001086,60,5.2,2355.47,0,512.96,951.5,891.03
2014/11/9,武汉金运激光股份有限公司,500,001086,60,5.2,2194.1,0,552.62,954.08,687.53
2014/11/10,武汉金运激光股份有限公司,500,001086,60,5.2,2240.5,0,484.8,973.12,782.4
2014/11/11,武汉金运激光股份有限公司,500,001086,60,5.2,2174.41,0,580.16,1072.26,522.07
2014/11/12,武汉金运激光股份有限公司,500,001086,60,5.2,2264.41,0,618.6,1109.35,536.3
2014/11/13,武汉金运激光股份有限公司,500,001086,60,5.2,2280,0,614.38,1072.21,593.44
2014/11/14,武汉金运激光股份有限公司,500,001086,60,5.2,2293.82,0,576.62,1079.41,637.79
2014/11/15,武汉金运激光股份有限公司,500,001086,60,5.2,2073.04,0,556.81,931.81,584.41
2014/11/16,武汉金运激光股份有限公司,500,001086,60,5.2,1895.15,0,472.79,821.95,600.58
2014/11/17,武汉金运激光股份有限公司,500,001086,60,5.2,2355.11,0,598.21,1096.81,660
2014/11/18,武汉金运激光股份有限公司,500,001086,60,5.2,2337.53,0,572.99,1070.39,694.16
2014/11/19,武汉金运激光股份有限公司,500,001086,60,5.2,2065.78,0,493.76,958.24,613.82
2014/11/20,武汉金运激光股份有限公司,500,001086,60,5.2,2285.5,0,582.62,1077.59,625.19
2014/11/21,武汉金运激光股份有限公司,500,001086,60,5.2,2268.51,0,524.38,1040.98,703.24
2014/11/22,武汉金运激光股份有限公司,500,001086,60,5.2,2086.87,0,502.82,913.18,670.78
2014/11/23,武汉金运激光股份有限公司,500,001086,60,5.2,1939.22,0,482.4,817.21,639.61
2014/11/24,武汉金运激光股份有限公司,500,001086,60,5.2,2282.46,0,582.59,1069.22,630.58
2014/11/25,武汉金运激光股份有限公司,500,001086,60,5.2,2332.03,0,588.01,1071.62,672.59
2014/11/26,武汉金运激光股份有限公司,500,001086,60,5.2,2560.9,0,626.39,1160.39,774.02
2014/11/27,武汉金运激光股份有限公司,500,001086,60,5.2,2351.36,0,574.19,1060.78,716.36
2014/11/28,武汉金运激光股份有限公司,500,001086,60,5.2,2219.41,0,516.56,1012.21,690.58
2014/11/29,武汉金运激光股份有限公司,500,001086,60,5.2,1812.65,0,433.82,766.75,612.01
2014/11/30,武汉金运激光股份有限公司,500,001086,60,5.2,1515.47,0,378.63,637.85,499.22
2014/12/1,武汉金运激光股份有限公司,500,001086,60,5.2,1951.87,0,535.75,968.38,447.65
2014/12/2,武汉金运激光股份有限公司,500,001086,60,5.2,2141.95,0,508.24,1002.59,631.17
2014/12/3,武汉金运激光股份有限公司,500,001086,60,5.2,2214.73,0,532.18,1053.57,628.82
2014/12/4,武汉金运激光股份有限公司,500,001086,60,5.2,2327.93,0,572.96,1133.44,621.56
2014/12/5,武汉金运激光股份有限公司,500,001086,60,5.2,2244.49,0,511.84,1018.76,713.96
2014/12/6,武汉金运激光股份有限公司,500,001086,60,5.2,1960.9,0,484.77,858.04,618.04
2014/12/7,武汉金运激光股份有限公司,500,001086,60,5.2,1873.71,0,456,783.57,634.16
2014/12/8,武汉金运激光股份有限公司,500,001086,60,5.2,2138.55,0,507.04,1039.8,591.62
2014/12/9,武汉金运激光股份有限公司,500,001086,60,5.2,2242.73,0,557.37,1077.01,608.38
2014/12/10,武汉金运激光股份有限公司,500,001086,60,5.2,2260.78,0,571.2,1050.58,638.96
2014/12/11,武汉金运激光股份有限公司,500,001086,60,5.2,2287.85,0,533.38,1050,704.47
2014/12/12,武汉金运激光股份有限公司,500,001086,60,5.2,2036.36,0,489.02,913.82,633.57
2014/12/13,武汉金运激光股份有限公司,500,001086,60,5.2,2047.85,0,525.58,871.75,650.45
2014/12/14,武汉金运激光股份有限公司,500,001086,60,5.2,1933.12,0,475.19,841.81,616.17
2014/12/15,武汉金运激光股份有限公司,500,001086,60,5.2,2202.07,0,537.59,1061.95,602.4
2014/12/16,武汉金运激光股份有限公司,500,001086,60,5.2,2280.47,0,590.42,1071.62,618.57
2014/12/17,武汉金运激光股份有限公司,500,001086,60,5.2,2253.75,0,496.78,1075.78,680.98
2014/12/18,武汉金运激光股份有限公司,500,001086,60,5.2,2193.63,0,506.39,1012.26,675
2014/12/19,武汉金运激光股份有限公司,500,001086,60,5.2,2095.66,0,537.59,945.58,612.65
2014/12/20,武汉金运激光股份有限公司,500,001086,60,5.2,1733.9,0,427.79,739.22,567.01
2014/12/21,武汉金运激光股份有限公司,500,001086,60,5.2,1641.68,0,390.61,691.75,559.16
2014/12/22,武汉金运激光股份有限公司,500,001086,60,5.2,2105.98,0,544.8,1021.81,539.41
2014/12/23,武汉金运激光股份有限公司,500,001086,60,5.2,,,,,
2014/12/24,武汉金运激光股份有限公司,500,001086,60,5.2,2197.85,0,530.98,1038.51,628.12
2014/12/25,武汉金运激光股份有限公司,500,001086,60,5.2,,,,,
2014/12/26,武汉金运激光股份有限公司,500,001086,60,5.2,,,,,
2014/12/27,武汉金运激光股份有限公司,500,001086,60,5.2,,,,,
2014/12/28,武汉金运激光股份有限公司,500,001086,60,5.2,1405.31,0,328.18,581.42,495.58
2014/12/29,武汉金运激光股份有限公司,500,001086,60,5.2,1629.61,0,429.58,791.42,408.57
2014/12/30,武汉金运激光股份有限公司,500,001086,60,5.2,1854.61,0,522.04,823.76,508.76
2014/12/31,武汉金运激光股份有限公司,500,001086,60,5.2,1240.66,0,195.55,549.02,496.23
2015/1/1,武汉金运激光股份有限公司,500,001086,60,5.2,198.75,0,54.05,76.11,68.44
2015/1/2,武汉金运激光股份有限公司,500,001086,60,5.2,287.34,0,73.76,141.03,72.59
2015/1/3,武汉金运激光股份有限公司,500,001086,60,5.2,1140,0,390,648.57,101.36
2015/1/4,武汉金运激光股份有限公司,500,001086,60,5.2,2062.85,0,540.58,971.42,550.84
2015/1/5,武汉金运激光股份有限公司,500,001086,60,5.2,1993.71,0,477.01,856.81,660
2015/1/6,武汉金运激光股份有限公司,500,001086,60,5.2,2033.44,0,517.85,925.78,589.75
2015/1/7,武汉金运激光股份有限公司,500,001086,60,5.2,1876.17,0,486.56,844.22,545.45
2015/1/8,武汉金运激光股份有限公司,500,001086,60,5.2,1980,0,508.79,932.34,538.76
2015/1/9,武汉金运激光股份有限公司,500,001086,60,5.2,2139.61,0,565.19,967.79,606.62
2015/1/10,武汉金运激光股份有限公司,500,001086,60,5.2,1682.46,0,403.21,742.21,537.01
2015/1/11,武汉金运激光股份有限公司,500,001086,60,5.2,1449.61,0,361.2,600.64,487.79
2015/1/12,武汉金运激光股份有限公司,500,001086,60,5.2,1643.32,0,415.19,777.59,450.58
2015/1/13,武汉金运激光股份有限公司,500,001086,60,5.2,1761.09,0,440.98,778.18,541.75
2015/1/14,武汉金运激光股份有限公司,500,001086,60,5.2,2077.73,0,567.65,949.16,561.03
2015/1/15,武汉金运激光股份有限公司,500,001086,60,5.2,2335.19,0,616.78,1093.82,624.61
2015/1/16,武汉金运激光股份有限公司,500,001086,60,5.2,2284.8,0,587.99,1035.05,661.81
2015/1/17,武汉金运激光股份有限公司,500,001086,60,5.2,1944.49,0,523.21,887.34,533.96
2015/1/18,武汉金运激光股份有限公司,500,001086,60,5.2,1663.36,0,395.36,724.22,543.63
2015/1/19,武汉金运激光股份有限公司,500,001086,60,5.2,1999.69,0,501.62,889.8,608.38
2015/1/20,武汉金运激光股份有限公司,500,001086,60,5.2,1983.75,0,447.01,869.41,667.21
2015/1/21,武汉金运激光股份有限公司,500,001086,60,5.2,1873.12,0,485.98,777.59,609.61
2015/1/22,武汉金运激光股份有限公司,500,001086,60,5.2,1717.26,0,418.18,723.63,575.39
2015/1/23,武汉金运激光股份有限公司,500,001086,60,5.2,1745.27,0,422.4,803.9,519.02
2015/1/24,武汉金运激光股份有限公司,500,001086,60,5.2,1377.53,0,325.78,579.08,472.79
2015/1/25,武汉金运激光股份有限公司,500,001086,60,5.2,1308.16,0,314.41,542.4,451.17
2015/1/26,武汉金运激光股份有限公司,500,001086,60,5.2,1522.15,0,384.02,721.11,417.01
2015/1/27,武汉金运激光股份有限公司,500,001086,60,5.2,1564.8,0,417.59,749.41,397.79
2015/1/28,武汉金运激光股份有限公司,500,001086,60,5.2,1705.78,0,470.98,867.59,367.21
2015/1/29,武汉金运激光股份有限公司,500,001086,60,5.2,1751.36,0,437.46,786.68,527.4
2015/1/30,武汉金运激光股份有限公司,500,001086,60,5.2,1654.22,0,437.93,834.61,381.62
2015/1/31,武汉金运激光股份有限公司,500,001086,60,5.2,1309.92,0,319.86,572.93,416.95
2015/2/1,武汉金运激光股份有限公司,500,001086,60,5.2,1180.78,0,289.75,485.39,405.64
2015/2/2,武汉金运激光股份有限公司,500,001086,60,5.2,1543.12,0,352.79,797.46,392.93
2015/2/3,武汉金运激光股份有限公司,500,001086,60,5.2,1454.88,0,339.02,758.96,357.07
2015/2/4,武汉金运激光股份有限公司,500,001086,60,5.2,1254.14,0,288.63,601.23,364.22
2015/2/5,武汉金运激光股份有限公司,500,001086,60,5.2,1216.75,0,308.96,560.92,346.75
2015/2/6,武汉金运激光股份有限公司,500,001086,60,5.2,1181.95,0,306.56,526.17,349.22
2015/2/7,武汉金运激光股份有限公司,500,001086,60,5.2,347.46,0,57.07,109.27,181.17
2015/2/8,武汉金运激光股份有限公司,500,001086,60,5.2,138.51,0,40.78,53.38,44.41
2015/2/9,武汉金运激光股份有限公司,500,001086,60,5.2,783.75,0,250.78,488.44,44.35
2015/2/10,武汉金运激光股份有限公司,500,001086,60,5.2,1019.29,0,277.21,466.75,275.45
2015/2/11,武汉金运激光股份有限公司,500,001086,60,5.2,1013.32,0,258.63,473.5,281.36
2015/2/12,武汉金运激光股份有限公司,500,001086,60,5.2,889.22,0,232.79,398.96,257.4
2015/2/13,武汉金运激光股份有限公司,500,001086,60,5.2,816.79,0,185.39,372.53,258.57
2015/2/14,武汉金运激光股份有限公司,500,001086,60,5.2,424.1,0,74.41,182.99,166.87
2015/2/15,武汉金运激光股份有限公司,500,001086,60,5.2,295.07,0,72.53,173.5,49.16
2015/2/16,武汉金运激光股份有限公司,500,001086,60,5.2,234.61,0,54.67,140.92,39.02
2015/2/17,武汉金运激光股份有限公司,500,001086,60,5.2,76.28,0,21.56,43.76,10.78
2015/2/18,武汉金运激光股份有限公司,500,001086,60,5.2,67.15,0,5.39,18.63,43.18
2015/2/19,武汉金运激光股份有限公司,500,001086,60,5.2,106.17,0,29.41,37.79,39.02
2015/2/20,武汉金运激光股份有限公司,500,001086,60,5.2,154.33,0,32.99,73.18,47.99
2015/2/21,武汉金运激光股份有限公司,500,001086,60,5.2,63.04,0,7.21,15.64,40.19
2015/2/22,武汉金运激光股份有限公司,500,001086,60,5.2,57.53,0,15,35.39,7.21
2015/2/23,武汉金运激光股份有限公司,500,001086,60,5.2,54.02,0,10.78,34.8,8.38
2015/2/24,武汉金运激光股份有限公司,500,001086,60,5.2,83.32,0,24.61,22.85,36.03
2015/2/25,武汉金运激光股份有限公司,500,001086,60,5.2,388.24,0,78.63,269.94,39.61
2015/2/26,武汉金运激光股份有限公司,500,001086,60,5.2,276.09,0,64.22,199.16,12.53
2015/2/27,武汉金运激光股份有限公司,500,001086,60,5.2,382.61,0,104.35,237.59,40.84
2015/2/28,武汉金运激光股份有限公司,500,001086,60,5.2,447.77,0,108.63,286.87,52.21
2015/3/1,武汉金运激光股份有限公司,500,001086,60,5.2,123.4,0,26.36,63.57,33.57
2015/3/2,武汉金运激光股份有限公司,500,001086,60,5.2,816.56,0,262.79,512.4,41.42
2015/3/3,武汉金运激光股份有限公司,500,001086,60,5.2,830.62,0,212.4,424.8,193.24
2015/3/4,武汉金运激光股份有限公司,500,001086,60,5.2,833.2,0,225,424.22,184.16
2015/3/5,武汉金运激光股份有限公司,500,001086,60,5.2,785.62,0,206.36,401.42,177.59
2015/3/6,武汉金运激光股份有限公司,500,001086,60,5.2,725.86,0,176.48,364.75,184.8
2015/3/7,武汉金运激光股份有限公司,500,001086,60,5.2,228.04,0,58.18,130.19,39.61
2015/3/8,武汉金运激光股份有限公司,500,001086,60,5.2,124.92,0,38.96,76.23,9.61
2015/3/9,武汉金运激光股份有限公司,500,001086,60,5.2,726.56,0,232.79,451.17,42.59
2015/3/10,武汉金运激光股份有限公司,500,001086,60,5.2,993.04,0,248.44,505.19,239.35
2015/3/11,武汉金运激光股份有限公司,500,001086,60,5.2,1082.11,0,285,579.61,217.79
2015/3/12,武汉金运激光股份有限公司,500,001086,60,5.2,1033.12,0,231.56,492.01,309.61
2015/3/13,武汉金运激光股份有限公司,500,001086,60,5.2,789.84,0,202.21,381.62,205.84
2015/3/14,武汉金运激光股份有限公司,500,001086,60,5.2,236.25,0,72.01,144.55,19.75
2015/3/15,武汉金运激光股份有限公司,500,001086,60,5.2,250.31,0,44.41,180.58,25.25
2015/3/16,武汉金运激光股份有限公司,500,001086,60,5.2,604.22,0,193.18,366.03,45
2015/3/17,武汉金运激光股份有限公司,500,001086,60,5.2,721.87,0,173.38,358.76,189.55
2015/3/18,武汉金运激光股份有限公司,500,001086,60,5.2,712.73,0,156.68,384.02,172.21
2015/3/19,武汉金运激光股份有限公司,500,001086,60,5.2,737.34,0,195.52,391.87,150.05
2015/3/20,武汉金运激光股份有限公司,500,001086,60,5.2,752.57,0,167.4,413.9,170.98
2015/3/21,武汉金运激光股份有限公司,500,001086,60,5.2,272.11,0,55.78,132.01,84.55
2015/3/22,武汉金运激光股份有限公司,500,001086,60,5.2,165.23,0,43.24,89.94,31.81
2015/3/23,武汉金运激光股份有限公司,500,001086,60,5.2,334.69,0,129.02,190.31,15.64
2015/3/24,武汉金运激光股份有限公司,500,001086,60,5.2,849.61,0,224.35,409.69,215.39
2015/3/25,武汉金运激光股份有限公司,500,001086,60,5.2,889.92,0,209.41,397.85,282.59
2015/3/26,武汉金运激光股份有限公司,500,001086,60,5.2,840,0,225,406.28,208.76
2015/3/27,武汉金运激光股份有限公司,500,001086,60,5.2,785.15,0,188.96,318.51,277.79
2015/3/28,武汉金运激光股份有限公司,500,001086,60,5.2,439.92,0,72.65,168.57,198.63
2015/3/29,武汉金运激光股份有限公司,500,001086,60,5.2,136.87,0,35.33,87.65,13.82
2015/3/30,武汉金运激光股份有限公司,500,001086,60,5.2,529.22,0,192.65,302.93,33.57
2015/3/31,武汉金运激光股份有限公司,500,001086,60,5.2,592.03,0,140.98,285.05,166.17
2015/4/1,武汉金运激光股份有限公司,500,001086,60,5.2,789.14,0,223.18,425.39,140.39
