数据日期,用户名称,运行容量,电能表号,综合倍率,表位数,在线情况,总,尖,峰,平,谷
2016/3/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,174,0,36,78,60
2016/3/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,408,0,90,264,54
2016/3/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,522,0,120,354,48
2016/3/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,552,0,114,384,54
2016/3/31,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,378,0,150,180,48
2016/4/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,264,0,96,126,42
2016/4/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,66,0,18,30,18
2016/4/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,90,0,24,42,24
2016/4/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,126,0,30,54,42
2016/4/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,420,0,138,246,36
2016/4/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,312,0,120,156,36
2016/4/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,462,0,198,228,36
2016/4/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,348,0,108,210,30
2016/4/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,306,0,96,174,36
2016/4/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,114,0,36,54,24
2016/4/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,366,0,132,204,30
2016/4/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,234,0,84,126,24
2016/4/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,372,0,72,270,30
2016/4/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,222,0,72,126,24
2016/4/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,252,0,84,132,36
2016/4/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,90,0,30,36,24
2016/4/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,84,0,24,30,30
2016/4/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,252,0,72,156,24
2016/4/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,390,0,120,234,36
2016/4/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,318,0,96,186,36
2016/4/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,384,0,96,240,48
2016/4/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,318,0,108,168,42
2016/4/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,288,0,84,168,36
2016/4/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,162,0,54,66,42
2016/4/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,294,0,90,162,42
2016/4/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,378,0,120,216,42
2016/4/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,336,0,102,192,42
2016/4/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,372,0,120,210,42
2016/4/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,384,0,138,198,48
2016/4/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,120,0,36,42,42
2016/5/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,138,0,36,60,42
2016/5/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,126,0,30,60,36
2016/5/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,288,0,72,180,36
2016/5/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,384,0,138,198,48
2016/5/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,330,0,120,168,42
2016/5/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,804,0,282,480,42
2016/5/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,312,0,90,168,54
2016/5/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,150,0,42,66,42
2016/5/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,336,0,102,192,42
2016/5/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,402,0,108,258,36
2016/5/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,324,0,90,186,48
2016/5/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,270,0,78,150,42
2016/5/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,306,0,84,180,42
2016/5/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,198,0,60,96,42
2016/5/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,180,0,54,84,42
2016/5/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,396,0,126,216,54
2016/5/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,300,0,84,180,36
2016/5/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,282,0,72,168,42
2016/5/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,354,0,108,204,42
2016/5/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,552,0,186,318,48
2016/5/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,336,0,84,204,48
2016/5/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,162,0,36,84,42
2016/5/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,444,0,96,306,42
2016/5/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,366,0,126,198,42
2016/5/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,582,0,198,324,60
2016/5/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,924,0,192,618,114
2016/5/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,294,0,78,174,42
2016/5/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,150,0,48,72,30
2016/5/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,156,0,48,66,42
2016/5/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,666,0,138,486,42
2016/5/31,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,480,0,138,294,48
2016/6/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,306,0,84,150,72
2016/6/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,384,0,108,228,48
2016/6/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,426,0,90,294,42
2016/6/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,240,0,66,126,48
2016/6/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,162,0,48,78,36
2016/6/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,480,0,126,300,54
2016/6/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,366,0,96,228,42
2016/6/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,306,0,84,168,54
2016/6/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,132,0,36,48,48
2016/6/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,144,0,36,66,42
2016/6/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,198,0,60,90,48
2016/6/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,420,0,132,222,66
2016/6/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,612,0,120,444,48
2016/6/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,552,0,144,342,66
2016/6/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,546,0,144,318,84
2016/6/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,504,0,156,282,66
2016/6/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,582,0,174,324,84
2016/6/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,504,0,138,294,72
2016/6/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,168,0,36,78,54
2016/6/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,372,0,120,204,48
2016/6/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,462,0,132,276,54
2016/6/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,768,0,270,438,60
2016/6/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,756,0,216,462,78
2016/6/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,570,0,150,312,108
2016/6/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,336,0,72,228,36
2016/6/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,264,0,162,66,36
2016/6/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,858,0,264,546,48
2016/6/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,528,0,222,264,42
2016/6/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,876,0,270,552,54
2016/6/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,564,0,156,354,54
2016/7/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,642,0,198,384,60
2016/7/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,318,0,120,150,48
2016/7/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,132,0,48,54,30
2016/7/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,426,0,198,192,36
2016/7/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,450,0,84,330,36
2016/7/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,24,0,0,0,24
2016/7/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,36,0,12,12,12
2016/7/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1026,0,306,678,42
2016/7/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,840,0,210,570,60
2016/7/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,264,0,72,144,48
2016/7/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,876,0,276,522,78
2016/7/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1020,0,312,612,96
2016/7/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,840,0,222,528,90
2016/7/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,846,0,276,486,84
2016/7/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,666,0,168,402,96
2016/7/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,594,0,156,360,78
2016/7/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,306,0,84,144,78
2016/7/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,918,0,228,600,90
2016/7/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,702,0,216,384,102
2016/7/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,876,0,174,624,78
2016/7/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,918,0,240,606,72
2016/7/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,966,0,210,666,90
2016/7/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,384,0,84,198,102
2016/7/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,330,0,90,156,84
2016/7/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1050,0,282,642,126
2016/7/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1134,0,330,630,174
2016/7/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1122,0,306,636,180
2016/7/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1212,0,312,720,180
2016/7/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1128,0,282,678,168
2016/7/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,912,0,228,564,120
2016/7/31,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,516,0,132,282,102
2016/8/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1164,0,312,720,132
2016/8/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1182,0,306,714,162
2016/8/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,924,0,246,558,120
2016/8/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,666,0,180,396,90
2016/8/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,732,0,192,456,84
2016/8/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,348,0,108,174,66
2016/8/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,438,0,90,288,60
2016/8/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,810,0,204,528,78
2016/8/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,858,0,234,540,84
2016/8/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,966,0,270,606,90
2016/8/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1098,0,288,684,126
2016/8/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1038,0,282,636,120
2016/8/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,924,0,252,564,108
2016/8/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,516,0,132,276,108
2016/8/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1056,0,300,642,114
2016/8/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1086,0,306,648,132
2016/8/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1176,0,306,744,126
2016/8/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1170,0,312,720,138
2016/8/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1008,0,276,600,132
2016/8/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,420,0,102,210,108
2016/8/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,312,0,90,126,96
2016/8/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1050,0,300,642,108
2016/8/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1212,0,258,822,132
2016/8/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1176,0,348,708,120
2016/8/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1140,0,288,726,126
2016/8/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,648,0,180,366,102
2016/8/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,534,0,168,312,54
2016/8/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,240,0,78,108,54
2016/8/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,732,0,204,462,66
2016/8/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,684,0,204,420,60
2016/8/31,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,714,0,216,426,72
2016/9/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,858,0,330,450,78
2016/9/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,816,0,204,516,96
2016/9/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,342,0,96,174,72
2016/9/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,282,0,90,108,84
2016/9/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,792,0,222,492,78
2016/9/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,552,0,144,318,90
2016/9/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,762,0,198,492,72
2016/9/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,804,0,216,516,72
2016/9/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,696,0,210,408,78
2016/9/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,588,0,156,348,84
2016/9/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,306,0,90,162,54
2016/9/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,1068,0,294,702,72
2016/9/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,942,0,246,612,84
2016/9/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,690,0,186,426,78
2016/9/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,186,0,42,78,66
2016/9/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,168,0,48,72,48
2016/9/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,186,0,48,84,54
2016/9/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,636,0,168,408,60
2016/9/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,624,0,174,378,72
2016/9/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,462,0,120,276,66
2016/9/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,414,0,102,252,60
2016/9/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,450,0,132,258,60
2016/9/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,480,0,174,240,66
2016/9/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,498,0,138,300,60
2016/9/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,264,0,72,138,54
2016/9/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,714,0,198,432,84
2016/9/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,624,0,162,384,78
2016/9/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,330,0,102,162,66
2016/9/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,318,0,60,210,48
2016/9/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,294,0,72,174,48
2016/10/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,114,0,30,36,48
2016/10/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,102,0,24,42,36
2016/10/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,96,0,30,36,30
2016/10/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,102,0,30,36,36
2016/10/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,108,0,30,42,36
2016/10/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,102,0,24,42,36
2016/10/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,132,0,42,60,30
2016/10/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,306,0,84,168,54
2016/10/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,384,0,72,264,48
2016/10/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,492,0,264,192,36
2016/10/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,582,0,84,450,48
2016/10/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,252,0,84,132,36
2016/10/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,354,0,84,222,48
2016/10/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,258,0,72,150,36
2016/10/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,174,0,48,96,30
2016/10/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,150,0,42,72,36
2016/10/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,372,0,174,150,48
2016/10/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,282,0,66,156,60
2016/10/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,270,0,84,138,48
2016/10/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,372,0,90,234,48
2016/10/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,654,0,264,342,48
2016/10/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,168,0,30,84,54
2016/10/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,222,0,78,102,42
2016/10/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,516,0,144,318,54
2016/10/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,330,0,90,180,60
2016/10/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,294,0,96,150,48
2016/10/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,306,0,102,156,48
2016/10/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,420,0,150,228,42
2016/10/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,144,0,30,78,36
2016/10/30,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,180,0,36,96,48
2016/10/31,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,342,0,84,198,60
2016/11/1,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,402,0,144,216,42
2016/11/2,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,258,0,72,138,48
2016/11/3,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,276,0,90,138,48
2016/11/4,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,360,0,84,228,48
2016/11/5,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,288,0,90,138,60
2016/11/6,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,156,0,42,84,30
2016/11/7,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,468,0,132,288,48
2016/11/8,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,918,0,144,720,54
2016/11/9,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,660,0,210,384,66
2016/11/10,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,402,0,120,216,66
2016/11/11,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,396,0,96,234,66
2016/11/12,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,522,0,180,294,48
2016/11/13,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,150,0,36,78,36
2016/11/14,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,360,0,108,210,42
2016/11/15,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,648,0,132,468,48
2016/11/16,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,696,0,150,498,48
2016/11/17,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,378,0,108,204,66
2016/11/18,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,876,0,258,552,66
2016/11/19,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,360,0,120,186,54
2016/11/20,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,174,0,42,90,42
2016/11/21,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,300,0,72,180,48
2016/11/22,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,438,0,138,246,54
2016/11/23,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,732,0,228,426,78
2016/11/24,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,798,0,264,444,90
2016/11/25,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,966,0,282,582,102
2016/11/26,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,558,0,120,210,228
2016/11/27,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,246,0,78,96,72
2016/11/28,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,438,0,126,234,78
2016/11/29,武汉大族金石凯激光系统有限公司,500,06050139,600,5.2,在线,468,0,126,252,90
