数据日期,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,综合倍率
2015/12/2,有功功率,48.48,24.24,21.96,24,41.4,17.76,18.12,20.4,43.56,117,118.2,128.52,55.68,113.88,89.76,110.28,83.88,47.76,70.92,111.24,43.8,72.48,76.68,57.48,1000,1200
2015/12/2,无功功率,5.16,-9.36,-9.36,8.16,22.68,7.44,7.44,7.2,10.68,33.72,21.12,17.52,-23.88,19.92,9.12,10.92,15.84,-31.68,-23.4,-3.48,-34.56,-32.04,-9.24,-9.12,1000,1200
2015/12/3,有功功率,52.2,39.36,22.32,47.16,45.72,23.16,36,38.76,68.16,121.56,90.96,95.52,70.68,122.4,119.88,95.52,90,39.24,88.32,71.16,69,58.32,,47.16,1000,1200
2015/12/3,无功功率,-13.08,-33.96,-33.84,-21.96,-18.96,-33.84,-33.48,-33.48,-14.4,27.36,0,8.76,-21.96,18.48,36.12,21.96,24.36,-20.16,7.56,-13.92,-21.72,-12.72,-12.6,-11.4,1000,1200
2015/12/4,有功功率,21.12,19.56,19.92,44.04,18.84,19.44,20.28,52.8,58.56,89.52,104.76,96.96,50.88,93.96,106.92,93.36,90.24,47.16,77.52,52.32,32.52,64.32,48.72,45.6,1000,1200
2015/12/4,无功功率,-37.8,-38.52,-37.92,-22.56,-38.28,-37.68,-38.28,-22.8,-17.4,8.04,11.88,27.12,-29.4,31.32,16.68,5.16,12.48,-28.32,-16.32,-28.68,-36.24,-21.12,-20.16,-19.92,1000,1200
2015/12/5,有功功率,18,13.44,,36.72,11.4,14.28,16.44,13.92,43.32,77.88,78.12,77.76,77.52,108.84,82.8,76.08,61.8,66.12,51.36,29.52,48.12,49.68,46.2,22.56,1000,1200
2015/12/5,无功功率,-40.56,-45.84,,17.76,2.52,2.52,2.52,2.4,18.12,29.16,21.12,17.04,16.92,26.52,28.08,-10.56,-18,-18.12,-15,-20.4,-20.28,-11.28,-5.76,-11.04,1000,1200
2015/12/6,有功功率,13.68,24.6,35.04,37.68,11.76,13.44,11.64,40.56,29.04,34.32,33.48,25.68,60.48,38.52,17.28,25.32,16.8,51,43.08,35.64,34.92,19.92,45.84,42.84,1000,1200
2015/12/6,无功功率,-21.96,-21.12,18.24,18.12,2.76,2.88,2.52,18,17.16,3.84,3.84,1.8,16.8,16.8,3.6,3.96,3.72,18.24,15.48,1.56,0.96,0.84,15.96,16.8,1000,1200
2015/12/7,有功功率,18.36,21.36,33.96,34.56,12.36,11.16,13.68,15.24,50.16,90,121.68,137.4,66.24,93,116.04,148.44,73.2,50.64,77.4,45.48,65.16,75.48,58.44,49.44,1000,1200
2015/12/7,无功功率,2.76,2.28,16.8,16.8,2.28,2.04,2.28,1.56,22.32,23.64,29.16,56.64,-28.32,37.08,31.68,54,-4.2,-18.84,-5.88,-8.04,34.68,21.48,16.56,16.2,1000,1200
2015/12/8,有功功率,42.72,18.84,17.28,38.52,41.4,15.96,17.16,40.68,57.72,105.36,113.76,108,67.44,113.88,103.8,105.96,103.32,44.64,111.12,71.88,41.16,31.68,66.48,60.36,1000,1200
2015/12/8,无功功率,5.64,8.04,8.4,22.68,23.28,8.28,7.8,7.68,21.36,21,33.12,25.2,20.16,109.68,83.16,94.68,84.48,40.92,56.88,36.48,23.52,23.52,39,26.52,1000,1200
2015/12/9,有功功率,56.04,21.6,30.12,43.92,21.84,27.6,20.04,19.92,61.44,89.64,114.12,91.44,75.96,126.24,105.48,134.88,100.2,49.56,86.76,60.12,38.52,75.36,71.88,63.12,1000,1200
2015/12/9,无功功率,25.56,10.44,10.44,26.52,10.68,11.28,10.68,9.48,24,38.4,81.84,93.24,23.76,103.68,116.16,117.48,89.76,24.48,47.64,21.48,20.64,35.76,36.36,36.24,1000,1200
2015/12/10,有功功率,26.4,21.36,42.6,62.28,20.64,19.92,20.88,42.72,55.92,99.72,110.04,89.88,95.88,97.68,121.92,117.96,100.68,77.76,68.52,80.28,46.44,61.32,57.84,54,1000,1200
2015/12/10,无功功率,10.8,10.92,26.4,26.4,10.56,10.56,10.68,25.32,10.56,28.08,28.92,20.52,41.52,88.44,88.92,88.08,83.16,47.16,55.08,37.68,29.4,40.68,36.48,37.56,1000,1200
2015/12/11,有功功率,28.56,26.64,47.04,47.04,21.72,23.04,23.04,47.16,45.96,80.88,115.08,118.92,89.16,92.88,108.12,102,80.4,60.96,34.92,42.72,65.52,45.6,38.28,18.96,1000,1200
2015/12/11,无功功率,12.12,11.52,27,27.24,11.64,12.36,11.52,25.56,11.4,21.96,26.16,18.96,-20.28,60.12,101.64,71.76,44.76,18.84,10.2,8.52,25.2,18.36,17.28,2.64,1000,1200
2015/12/12,有功功率,16.08,37.32,36.84,14.28,12.72,16.08,42.6,32.4,11.4,31.92,27.6,67.8,39.36,20.76,27.72,47.16,50.28,21.48,31.92,50.76,68.04,57.36,22.2,19.08,1000,1200
2015/12/12,无功功率,2.4,17.28,17.64,2.76,2.76,3.12,18.12,2.64,2.64,3.84,4.2,13.56,3.48,3.24,4.56,8.76,18,1.56,12.84,12.12,18.12,2.52,12.24,2.04,1000,1200
2015/12/13,有功功率,25.32,36.24,22.32,13.08,23.52,13.56,36.96,32.52,23.16,37.32,39.12,48.6,45.6,26.16,14.16,53.04,11.28,17.4,29.04,19.92,56.28,62.16,28.44,36.24,1000,1200
2015/12/13,无功功率,1.8,16.8,2.04,2.04,2.04,2.04,16.92,1.8,2.16,2.04,1.92,20.04,6.24,6.24,2.16,16.68,1.8,1.56,1.08,0.96,15.48,15.36,1.2,16.32,1000,1200
2015/12/14,有功功率,40.2,35.76,13.92,15.96,14.28,45.96,13.8,25.68,29.64,96.36,121.2,103.8,98.28,99.6,125.4,140.76,121.08,75.36,62.76,96.48,81.96,39.96,51.48,50.4,1000,1200
2015/12/14,无功功率,16.56,16.8,1.8,2.04,2.28,16.8,1.92,1.44,1.92,59.4,39.72,19.8,-18.48,24.24,33.12,24.36,30.96,-4.32,8.64,17.4,13.56,20.64,19.32,26.64,1000,1200
2015/12/15,有功功率,54.96,48.36,25.2,21.84,22.2,45.96,29.76,18.6,40.44,100.68,148.2,123.48,77.64,127.08,127.8,113.88,89.76,55.8,63.48,74.64,98.76,44.16,68.16,52.92,1000,1200
2015/12/15,无功功率,16.32,9.36,0.96,1.2,1.2,15.72,1.2,9.84,9,23.16,18.72,4.56,-35.28,44.28,18.24,-19.32,22.56,-38.76,-54,-33.48,-39.6,-54.12,-33.36,-33.48,1000,1200
2015/12/16,有功功率,50.16,49.8,26.88,25.68,46.68,46.56,27.72,25.2,55.32,159.72,167.04,92.64,63.6,104.16,117.24,129.36,102.72,53.76,83.16,109.92,78.48,115.56,74.64,68.28,1000,1200
2015/12/16,无功功率,-43.92,-43.08,-59.52,-59.52,-44.76,-44.52,-59.28,-59.28,-49.92,29.28,8.64,-12.36,19.68,81,99.12,121.8,83.64,22.8,45.24,44.16,29.28,41.4,42.96,18,1000,1200
2015/12/17,有功功率,50.76,55.92,32.04,64.32,31.44,53.76,33.36,36.72,52.44,150.48,152.16,156.24,107.64,94.2,161.28,138.48,129.48,48.6,57.36,117.48,100.92,80.4,50.76,66.6,1000,1200
2015/12/17,无功功率,7.8,7.92,-6.6,-5.28,-6,8.76,-6,-6.84,-6.12,46.8,52.68,4.32,-26.16,68.88,121.56,120.12,90.12,20.4,20.64,46.56,35.28,29.4,16.92,32.28,1000,1200
2015/12/18,有功功率,59.88,55.68,59.88,33.72,33.6,32.04,50.04,50.88,88.68,125.28,164.64,181.92,84.36,117.72,159.84,151.2,140.28,59.76,83.76,77.52,111,84.72,62.4,67.08,1000,1200
2015/12/18,无功功率,21.36,18.6,22.44,15.12,15.24,15.12,29.76,29.28,14.4,12.96,35.28,34.8,22.08,109.32,124.08,120.12,103.68,40.08,29.88,24,52.08,40.8,36.48,37.08,1000,1200
2015/12/19,有功功率,23.88,28.08,45.6,50.88,35.16,35.52,38.16,44.52,50.76,,132,142.2,113.4,125.76,104.28,126.12,122.16,46.68,48,73.56,64.44,62.64,61.44,51.84,1000,1200
2015/12/19,无功功率,9,9.6,25.32,25.08,9.72,10.68,9.84,24.24,9.6,,37.8,18.12,-26.04,22.92,12.96,-3.72,35.64,-24.6,-39.24,-35.28,-30.72,-30.36,-30.36,-30.12,1000,1200
2015/12/20,有功功率,25.68,25.92,50.64,40.8,18.96,32.64,18.72,40.2,62.64,34.68,33.6,28.32,59.04,52.08,38.28,45.12,34.32,74.4,37.68,35.16,48.84,73.68,52.56,43.2,1000,1200
2015/12/20,无功功率,-45.48,-45.12,-29.76,-30.24,-45.72,-45,-45.84,17.52,17.88,8.76,8.16,8.04,17.52,19.2,10.32,10.32,9,16.68,1.92,0.96,1.68,15.84,15.6,17.16,1000,1200
2015/12/21,有功功率,17.64,15.96,37.68,38.88,17.28,33.48,20.16,39.96,23.52,118.92,157.08,155.04,97.32,124.44,116.28,163.68,127.56,72.48,64.32,53.76,113.52,89.04,78.84,30.24,1000,1200
2015/12/21,无功功率,1.92,1.92,17.4,17.16,2.4,2.4,1.92,16.44,1.44,27.24,58.32,20.28,-26.16,83.52,76.92,96.48,87.36,-3.36,46.68,34.32,44.28,36.96,37.92,21,1000,1200
2015/12/22,有功功率,24.12,46.2,44.88,21.24,34.32,25.44,45,50.16,51.24,130.92,111.6,153.24,76.8,128.28,130.92,98.4,136.44,54.96,48.72,54.72,98.04,88.56,70.56,59.28,1000,1200
2015/12/22,无功功率,9.84,24,24.48,7.2,10.44,9.96,24.12,23.28,9.36,49.44,-3.84,39.12,-20.28,50.16,30.24,9.6,24.96,-28.68,-0.84,-0.6,9.36,15.6,14.88,37.2,1000,1200
2015/12/23,有功功率,32.4,47.76,47.16,35.76,26.04,26.04,26.64,47.64,45,104.52,142.8,159.84,94.92,104.16,124.32,106.68,117.36,65.88,63.36,58.8,89.76,77.28,69,37.92,1000,1200
2015/12/23,无功功率,13.08,27.6,27.96,12.96,13.56,13.32,12.84,26.88,12.84,35.04,55.2,31.68,35.88,115.2,120.48,62.76,98.04,23.52,23.52,23.76,38.4,37.2,34.92,20.16,1000,1200
2015/12/24,有功功率,27.48,46.8,46.32,24.84,24.96,23.64,49.44,24.12,31.8,117.84,115.56,175.56,86.4,106.44,114.84,156.96,178.56,59.28,84.48,73.56,106.56,73.56,39.48,28.44,1000,1200
2015/12/24,无功功率,9.84,25.08,25.08,10.56,10.56,10.2,25.32,9.36,9.96,36.12,40.8,35.28,-25.68,23.4,-8.88,15.72,33.84,-40.32,-29.04,-32.4,-16.08,-21.84,-36.36,-36.12,1000,1200
2015/12/25,有功功率,43.56,46.08,24.12,23.4,23.64,24.36,48.96,28.2,50.16,137.04,163.92,165.84,66.6,65.28,99.36,127.8,152.4,58.44,53.16,30.84,53.04,88.8,50.28,51.48,1000,1200
2015/12/25,无功功率,-21.72,-21.36,-36,-36.6,-36.72,-35.76,-21.24,-36.84,-35.16,29.52,36.36,35.88,-41.16,4.92,10.8,27.84,18.84,-41.64,-31.44,-38.52,-24.36,-24.6,-38.28,-22.56,1000,1200
2015/12/26,有功功率,46.56,48.6,42.72,42.6,22.2,23.76,22.32,62.4,71.64,50.04,98.28,170.52,82.56,85.44,72.24,81.84,126.6,64.32,29.88,42.12,50.52,55.44,52.08,31.92,1000,1200
2015/12/26,无功功率,-22.56,-22.56,-22.92,-23.04,-37.56,-37.56,-37.68,-22.56,-22.8,-30.72,1.8,36.36,-34.92,2.88,27.96,2.4,14.4,-26.04,-34.8,-40.08,-27.12,-22.44,-23.88,-37.44,1000,1200
2015/12/27,有功功率,32.28,48,44.76,34.32,24.24,23.04,46.8,63.48,26.64,42.48,58.32,54.72,54.84,26.52,34.2,24.48,56.04,44.4,24.48,26.88,69.24,55.44,42.96,24.12,1000,1200
2015/12/27,无功功率,-37.92,-22.68,-25.44,-37.68,-37.44,-37.68,-22.56,-23.04,-37.92,-27.36,-13.44,-9,-15,-27.72,-22.08,-28.56,-13.08,-34.44,-35.64,-35.52,-21.6,-22.92,-35.76,-36.84,1000,1200
2015/12/28,有功功率,51.84,47.4,42.48,21.72,18.72,18.72,42,50.04,42.12,118.32,165.48,141.36,82.92,129.48,136.44,135.12,155.64,81.72,87.36,104.88,78.72,81.84,88.44,63.48,1000,1200
2015/12/28,无功功率,-21.36,-20.16,-21.36,-36.48,-36.48,-36.6,-23.76,-21.36,-36,24.12,15.72,17.28,-24.48,33.24,18.6,20.4,36.12,-20.64,-10.32,-2.28,-21.48,-14.88,16.32,17.16,1000,1200
2015/12/29,有功功率,33.24,30.96,53.04,53.04,33.48,30.36,41.04,50.04,76.92,132.48,152.4,157.44,101.52,157.8,106.32,117.6,153.36,72.96,69.36,61.8,51.84,87.36,68.16,48.72,1000,1200
2015/12/29,无功功率,-7.92,-7.44,8.76,7.8,-6.96,-7.2,-7.44,-9.96,13.08,24.96,6.96,17.16,1.92,52.32,-2.28,-8.52,16.68,-42.24,-49.08,-50.04,-51.36,-37.2,-43.68,-44.28,1000,1200
2015/12/30,有功功率,27.12,24.84,45.36,33.24,34.32,25.08,36.72,28.2,64.32,195.96,197.76,166.92,109.32,163.08,145.32,136.8,137.28,87.48,100.32,99,108.96,93.48,70.2,71.76,1000,1200
2015/12/30,无功功率,-35.4,-35.52,-20.4,-22.68,-35.52,-35.52,-35.76,-34.68,-20.52,36.6,40.2,36.84,-28.56,53.4,20.76,-0.48,-13.08,-37.44,-34.44,-44.64,-46.08,-49.56,-54.36,-59.4,1000,1200
2015/12/31,有功功率,35.04,30.48,74.28,53.28,62.52,34.56,30.96,33.48,108.96,155.76,169.68,143.52,94.8,130.44,129.12,113.28,106.92,60.96,54.72,27.84,49.44,64.56,45.84,32.64,1000,1200
2015/12/31,无功功率,-80.52,-80.4,-64.92,-63.36,-65.16,17.4,16.08,16.8,48.6,51.72,58.8,37.68,-29.88,33.48,19.44,5.64,-1.32,-39.96,-57.72,-58.8,-43.56,-43.44,-57.96,-58.8,1000,1200
2016/1/1,有功功率,30.24,58.32,51,26.76,25.08,23.16,47.16,25.08,54,54.12,68.88,85.92,51.24,61.32,22.8,20.16,52.32,29.52,24.48,26.76,46.68,49.8,22.92,24.12,1000,1200
2016/1/1,无功功率,14.16,28.68,28.2,13.56,13.68,13.56,28.56,13.8,29.88,28.8,35.64,51.36,30.24,30.24,13.56,13.08,28.32,12.84,12.72,11.64,26.64,26.88,12.24,12.12,1000,1200
2016/1/2,有功功率,33.24,45.72,25.56,36.72,24,23.52,46.92,25.68,39.96,21.12,20.4,45.48,19.2,17.88,19.68,31.8,46.8,29.28,19.2,23.76,32.76,53.76,27.96,29.16,1000,1200
2016/1/2,无功功率,13.08,27.48,12.72,13.08,13.68,12.96,27.84,13.2,13.2,12.48,12.96,28.08,12.72,12.96,13.08,12.72,27.12,13.2,12.72,11.88,11.88,26.52,12.24,12.36,1000,1200
2016/1/3,有功功率,35.28,50.4,26.04,25.08,25.92,25.56,48.48,25.44,30.48,50.76,32.52,55.92,47.4,31.8,33.96,38.52,35.52,50.28,61.8,36.72,28.2,55.8,67.8,28.32,1000,1200
2016/1/3,无功功率,14.04,27.96,13.2,12.6,13.08,13.56,28.32,13.08,12.6,15.84,22.68,32.52,8.88,15.48,31.08,37.56,6.84,-0.6,25.92,21.6,8.4,28.32,29.4,15.36,1000,1200
2016/1/4,有功功率,27.96,43.56,53.04,19.8,19.32,20.16,21.24,45.24,36,111.24,113.88,111.96,108.96,93.48,98.52,142.68,138.96,97.08,117.6,78.96,60.24,85.8,80.76,70.92,1000,1200
2016/1/4,无功功率,10.32,24.84,24.48,9.84,9.96,9.84,10.08,24.12,9.12,69,23.52,10.8,-15.12,23.4,1.8,4.92,-14.4,-10.68,21,-13.44,-30.72,-24.36,-21.6,-35.4,1000,1200
2016/1/5,有功功率,53.64,26.88,,57.96,48.48,40.32,27.96,28.08,76.32,122.88,122.16,109.56,111.24,169.2,141.12,159.84,135.48,100.32,122.88,98.4,80.64,78.96,70.8,62.88,1000,1200
2016/1/5,无功功率,-41.52,-56.16,,-41.04,-40.8,-56.88,-56.4,-59.88,30.12,18.84,17.76,38.16,-0.36,55.2,35.28,44.16,31.32,8.4,19.32,24.84,39.72,-5.76,0.6,-9.96,1000,1200
2016/1/6,有功功率,31.08,30.6,70.32,54.96,33.24,32.4,30.72,57.48,59.76,137.04,166.44,129,123.48,121.32,162.84,130.2,132,101.76,115.8,119.52,84.36,82.32,74.4,50.52,1000,1200
2016/1/6,无功功率,-24.24,-24.6,-9,-9.12,-24.48,-7.08,-6.84,6.84,-7.56,42.6,42.48,14.4,-38.28,24.48,19.32,-12.24,-14.64,-32.4,-3,4.56,-28.44,-28.8,-28.2,-48.24,1000,1200
2016/1/7,有功功率,38.52,57.12,58.2,35.16,41.16,37.32,56.52,88.56,55.32,121.68,189,207.48,122.4,145.32,158.52,180.12,153.84,83.04,146.52,88.32,101.28,79.2,88.92,65.76,1000,1200
2016/1/7,无功功率,-53.88,-41.64,-38.64,-52.8,-53.88,-52.08,-38.76,-39,-52.8,3.12,7.08,52.92,-38.04,25.92,40.32,42.6,14.64,-36.96,36.84,-17.16,-21.96,-30,-32.88,-36.96,1000,1200
2016/1/8,有功功率,62.4,61.2,34.08,39.24,35.16,52.68,61.56,36.84,85.2,199.8,216.84,172.32,78,119.64,157.92,221.28,163.92,69.6,67.92,98.76,113.16,85.68,64.92,68.52,1000,1200
2016/1/8,无功功率,-40.8,-42.24,-57.36,-57,-57.6,-42.6,-42.24,-58.56,-38.4,31.32,26.88,35.4,-37.8,11.28,22.92,29.64,31.32,-42.84,-28.68,-18.72,-22.2,-35.64,-34.44,-40.44,1000,1200
2016/1/9,有功功率,34.56,40.8,47.04,48.36,40.68,26.88,26.64,31.92,79.2,185.28,182.76,160.08,110.04,173.28,148.56,164.04,135.36,110.64,47.64,45.72,65.04,78.84,63.72,52.32,1000,1200
2016/1/9,无功功率,-54.48,-59.88,-44.76,-47.28,-52.44,-60.36,-59.4,-61.2,-33.72,57.12,44.16,31.92,-27.48,51.12,4.08,3.48,-30.36,-56.64,-85.44,-85.44,-70.08,-70.2,-70.2,-69.72,1000,1200
2016/1/10,有功功率,27.36,28.2,51.72,23.88,21.48,21.24,46.92,60.12,27.72,79.92,69.6,73.68,52.44,26.04,54.36,87.84,94.92,52.32,38.28,57.84,74.04,66,34.92,42.24,1000,1200
2016/1/10,无功功率,-85.56,-85.8,-70.2,-86.28,10.56,10.08,25.44,25.32,14.76,27.36,28.68,21,7.92,11.16,21.72,3.24,21.48,-5.16,-7.2,-6.72,7.44,7.68,-5.52,11.52,1000,1200
2016/1/11,有功功率,51.12,48.72,26.04,27.84,25.68,48.12,65.88,27.72,59.28,156.12,186.6,225.72,126.84,118.32,164.16,230.76,204.84,81.84,88.08,109.08,104.76,93,67.32,79.92,1000,1200
2016/1/11,无功功率,27.48,26.88,12.36,12.12,12.36,27.36,27,11.52,11.04,31.44,27.84,42.12,-14.04,25.2,46.2,63.36,50.04,-34.68,-8.16,-1.32,-15,-16.08,-18.12,-14.16,1000,1200
2016/1/12,有功功率,60.84,78.24,65.16,65.64,55.56,42.36,61.56,71.04,87.72,181.32,176.52,224.4,126.36,202.8,150,153.6,216.36,101.76,111.36,81.72,74.16,93.48,81.12,85.56,1000,1200
2016/1/12,无功功率,-19.68,-19.8,-19.8,-19.56,-34.56,-34.92,-34.56,-20.28,-15.36,61.2,28.32,52.2,-18.72,41.88,-9.96,12.6,64.32,-29.4,-21.24,18.72,8.88,19.8,21.6,21.72,1000,1200
2016/1/13,有功功率,61.92,57.84,55.68,58.2,54.96,38.52,42.48,31.92,58.44,167.28,179.4,210.24,125.28,148.2,154.68,144.6,206.4,78,112.8,86.52,82.2,106.92,88.32,67.44,1000,1200
2016/1/13,无功功率,9.12,27.48,27.12,27.6,27.48,12,12.24,11.28,32.76,50.16,67.68,74.28,-26.28,43.2,40.44,-0.96,7.68,-44.88,-18.72,-41.04,-66.36,-58.68,-59.04,38.04,1000,1200
2016/1/14,有功功率,63.6,72.12,49.32,36.72,36.12,60.36,94.32,51.72,56.88,184.56,209.16,160.2,81.12,141.84,188.88,194.64,129.72,56.52,120.12,111.72,96.72,18.96,16.56,18.24,1000,1200
2016/1/14,无功功率,33.36,31.8,17.64,17.16,17.52,32.4,32.76,17.16,45.12,18.72,12,-6.24,33.84,92.64,154.2,148.92,109.44,44.4,42.96,55.92,39.72,15.36,14.28,13.44,1000,1200
2016/1/15,有功功率,66.72,70.2,51,52.32,64.68,39.24,43.92,37.68,95.28,223.2,193.32,168.6,83.28,98.52,153.6,145.08,134.16,79.56,53.52,148.08,124.56,72.84,82.8,67.92,1000,1200
2016/1/15,无功功率,14.4,27.36,27.72,27.36,27.84,25.68,12.36,12.36,27.48,60.84,62.76,22.08,-32.76,6,15.84,35.88,31.44,-52.56,26.88,39.48,44.88,18.96,35.04,29.52,1000,1200
2016/1/16,有功功率,59.04,57.72,58.08,56.28,56.4,43.56,47.04,57.12,91.56,190.92,187.68,149.64,114.96,220.68,171.6,167.4,131.04,89.76,98.88,58.2,64.2,79.2,67.32,64.32,1000,1200
2016/1/16,无功功率,30.36,31.32,30.24,31.08,31.56,15.24,15.24,12.48,59.4,122.88,98.52,116.76,15.72,165,129.24,75.12,69.72,-2.88,-15.48,-23.16,-8.4,-9.24,-8.4,-8.16,1000,1200
2016/1/17,有功功率,30.96,41.52,51,50.88,28.56,27.36,26.76,63.96,63.24,70.68,70.08,91.92,67.56,76.8,78.36,46.8,51.24,55.08,46.8,48.48,46.68,88.56,55.08,26.64,1000,1200
2016/1/17,无功功率,-5.88,-5.16,10.2,10.32,12.36,12.24,11.88,28.2,36.96,38.52,31.8,25.44,38.28,47.64,63.96,27.24,19.8,40.44,9.84,9.36,9.12,23.76,23.88,10.2,1000,1200
2016/1/18,有功功率,31.56,50.76,33.48,49.56,30.96,36.48,40.92,79.2,90.48,176.28,164.88,181.68,113.76,169.08,166.8,178.8,212.64,94.32,82.92,121.56,112.8,96.72,83.76,76.92,1000,1200
2016/1/18,无功功率,10.08,25.44,23.4,25.8,10.8,10.44,10.92,24.48,20.52,39.36,21.72,50.4,-17.76,29.64,17.04,7.44,57.48,-50.4,-21.84,-37.44,-28.68,-41.4,-37.44,-35.64,1000,1200
2016/1/19,有功功率,42.12,59.88,66,60.6,57.12,35.76,34.56,49.8,99,249.96,206.28,176.76,107.4,196.08,154.08,166.2,132.6,118.08,130.08,136.92,95.88,92.76,80.52,83.76,1000,1200
2016/1/19,无功功率,-60,-48.24,-45.48,-45.72,-45.72,-60.6,-60.24,-60.6,-0.96,50.52,73.92,29.76,-20.16,68.04,37.2,78.12,52.92,3.36,38.04,14.76,-0.96,24.48,25.56,21.84,1000,1200
2016/1/20,有功功率,70.32,63.96,64.2,41.4,40.92,39.96,52.44,48.96,52.32,158.16,186.12,207.24,100.56,165.36,178.32,177.96,210.24,87,94.08,130.2,132.48,120.6,119.76,65.28,1000,1200
2016/1/20,无功功率,33.96,30.48,30.6,15.84,15.72,16.2,30.6,15,19.8,35.76,40.2,25.8,-30.6,24.12,-11.76,17.52,11.52,-38.76,-5.52,-2.88,-21.12,-20.4,-25.8,-45.72,1000,1200
2016/1/21,有功功率,56.88,82.8,70.44,63.72,75.6,47.52,40.2,59.88,84.72,216.6,189.72,180.72,124.44,197.16,218.76,255.12,158.76,92.52,149.16,123.24,100.2,89.16,97.56,80.28,1000,1200
2016/1/21,无功功率,-56.04,-41.76,-42.36,-44.28,-42.36,-56.76,-57.24,-57.72,-41.28,32.4,32.52,19.44,-43.2,9.6,40.32,34.2,20.76,-39,30,19.92,-42.72,-43.32,-28.8,-29.04,1000,1200
2016/1/22,有功功率,70.92,70.32,68.52,67.08,68.28,64.8,78.96,92.04,84.48,208.2,191.16,190.08,122.64,166.68,200.52,193.32,209.28,83.16,153.24,94.44,96.96,117.84,123.96,92.64,1000,1200
2016/1/22,无功功率,-39.6,-39.24,-39.84,-39.24,-39.72,-39.84,-39.84,-38.52,-38.4,0.36,1.32,23.28,-44.64,0.36,43.68,17.88,37.44,-48.12,-24.48,-41.16,-39.6,-46.56,-44.64,-44.4,1000,1200
2016/1/23,有功功率,85.08,86.52,61.08,63.6,50.64,43.56,69.72,86.64,52.2,118.2,111,130.8,85.8,83.76,92.28,96.6,107.16,56.28,61.08,56.04,86.4,72.12,76.2,66.96,1000,1200
2016/1/23,无功功率,-44.88,-44.52,-46.08,-59.64,-60.12,-60.24,-45.12,-45.12,11.04,40.92,43.92,48.48,32.16,39,51.84,46.2,40.44,29.16,13.56,11.28,25.56,26.04,26.16,27.84,1000,1200
2016/1/24,有功功率,62.52,66.72,52.08,41.64,58.68,58.92,82.56,50.88,41.4,95.88,109.2,97.2,46.08,79.32,84.24,88.2,56.88,43.44,44.4,92.16,94.56,83.76,93.48,75,1000,1200
2016/1/24,无功功率,27.96,27.96,12.84,13.2,29.04,28.32,29.04,12.48,11.52,30.72,32.76,32.52,10.92,26.28,46.44,32.64,25.92,10.8,15.84,34.56,33.6,22.92,21.24,15.96,1000,1200
2016/1/25,有功功率,66.96,46.68,43.2,63.24,61.44,59.64,53.28,65.64,56.88,193.2,225.12,201.6,98.4,155.52,161.88,149.04,162.96,91.56,121.68,135.6,116.88,95.28,113.16,85.68,1000,1200
2016/1/25,无功功率,16.44,2.04,2.16,17.04,16.8,17.04,1.92,2.4,2.52,35.88,46.68,30.12,-2.64,65.4,53.88,53.88,86.52,42.96,64.56,73.32,47.88,23.76,40.2,41.04,1000,1200
2016/1/26,有功功率,77.4,73.2,69.36,69.96,73.2,69.96,73.32,74.4,64.68,175.32,207.72,197.4,97.56,122.28,194.4,182.04,170.04,95.76,101.76,144.36,166.68,149.04,91.32,74.64,1000,1200
2016/1/26,无功功率,31.68,27,26.76,27.48,27.48,27.72,27,13.08,14.52,54.36,44.28,53.4,-30.24,26.16,31.44,38.4,36.36,-16.2,0.36,12.84,6.72,-13.8,-23.16,-23.4,1000,1200
2016/1/27,有功功率,89.88,93.6,72.6,72,49.68,58.92,65.52,71.04,95.16,174.96,163.08,229.92,138,132.36,178.56,179.76,171.36,84.84,70.2,71.04,91.08,87.12,89.28,81.6,1000,1200
2016/1/27,无功功率,-19.44,-18.96,-22.44,-19.44,-34.08,-34.32,-34.32,-20.16,-18.12,18.96,26.16,40.32,-23.16,-17.64,32.16,12.12,6.84,-32.04,-18,-25.56,-10.56,-9.6,-8.4,-7.56,1000,1200
2016/1/28,有功功率,68.4,37.08,38.52,61.08,61.44,40.2,36.48,40.8,81.48,168.24,167.28,177.96,108.36,149.04,152.28,145.8,163.68,76.32,110.28,150.84,136.56,103.68,74.52,68.4,1000,1200
2016/1/28,无功功率,-18.72,14.88,15,31.08,30.96,15.36,14.28,15,29.4,42.48,58.32,53.04,-21.36,9.12,43.68,36.12,36.72,32.4,30.48,31.08,38.4,28.32,28.2,28.8,1000,1200
2016/1/29,有功功率,61.8,62.04,38.64,37.32,36.96,58.08,80.52,38.64,65.28,183.72,199.08,160.68,115.8,160.08,170.16,189.12,143.88,70.68,117.72,128.16,105.84,108.6,121.32,99.36,1000,1200
2016/1/29,无功功率,27.84,27.72,13.2,12.72,12.96,28.32,27.96,12.6,28.92,93.84,41.16,38.88,-28.56,28.68,72.12,51.72,32.16,21.6,60.12,44.04,30.36,31.44,31.2,29.52,1000,1200
2016/1/30,有功功率,84.24,57.36,58.08,46.68,44.52,68.88,76.8,62.64,72.24,183.96,231.84,205.32,101.52,145.92,148.32,113.88,171.12,62.16,79.32,125.52,99.48,122.88,89.64,98.64,1000,1200
